training_start,training_end,country,specification_id,p,d,q,P,D,Q,seasonal_period,burn_in,state_space_loglikelihood_burn,conservative_burn_in,n_effective,acf_threshold,residual_adequacy_rejected,residual_adequacy_reason,warnings,diagnostic,lag,value,threshold,flagged
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,29,-0.016862103343275092,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,30,-0.00499715292763445,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,31,-0.019328161897017932,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,32,0.031248524536920425,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,33,0.016781318696669465,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,34,0.028031870761796366,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,35,-0.014151746484180886,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,36,-0.03960759489575046,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,37,-0.026266970831300255,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,38,-0.005668584582654008,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,39,0.016256843652432303,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,40,-0.01207395007030955,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,41,-0.023416151118546762,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,42,-0.00739276658255909,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,43,-0.012246512696874703,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,44,0.01630239508387801,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,45,0.02864036160308276,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,46,0.019516611403633453,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,47,-0.08703522792476691,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,48,-0.17070141058728167,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,24,5332.3219604325905,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,24,0.0,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,48,7035.518606219595,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,48,0.0,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,1,0.5883406814266922,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,2,0.8178932099305527,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,3,0.6631230596123925,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,4,0.562725013335426,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,5,0.6966079384186573,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,6,0.43885555663254516,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,7,0.5990915558101853,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,8,0.4346017329079194,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,9,0.4297674671288503,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,10,0.429300962515544,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,11,0.3048998022414385,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,12,0.35025905341970026,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,13,0.24600437453970478,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,14,0.2256090303071197,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,15,0.19740228455675038,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,16,0.14604483232707083,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,17,0.12775798015792278,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,18,0.12432063598188135,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,19,0.054653432842592935,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,20,0.08378622259118945,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,21,0.02816264540305259,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,22,-0.020224720914023133,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,23,0.04456929828597834,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,24,-0.11995660132228893,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,25,0.03032327208452642,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,26,-0.10505567341360167,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,27,-0.04116759759816805,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,28,-0.04907712708229158,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,29,-0.11158391294402918,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,30,-0.021886860078482846,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,31,-0.13031276953154108,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,32,-0.04919653688391579,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,33,-0.10652041374663757,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,34,-0.10956127488596196,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,35,-0.0890902032871753,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,36,-0.15874386584423092,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,37,-0.10520215673926618,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,38,-0.16840689122146862,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,39,-0.14895660192189278,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,40,-0.16116989400928872,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,41,-0.1983103457668189,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,42,-0.1676120007478969,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,43,-0.22400096996055818,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,44,-0.20164602482886274,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,45,-0.2299277148914349,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,46,-0.24927679188008542,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,47,-0.23934211324972354,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,48,-0.27743183583909137,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,24,133539.9952676493,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,24,0.0,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,48,154575.5128908805,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q2_P0_D1_Q0_s24,0,0,2,0,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,48,0.0,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,1,0.9792718263952132,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,2,0.9333291285737281,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,3,0.8775152485127743,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,4,0.8221372870515614,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,5,0.7702523634607236,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,6,0.7209464159188694,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,7,0.6723197691861613,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,8,0.6224582509902424,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,9,0.5714078312055125,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,10,0.519506239245071,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,11,0.46711364034384034,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,12,0.41390486583804975,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,13,0.36044973481727444,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,14,0.30905417163685767,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,15,0.26263366419556217,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,16,0.22282034276260967,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,17,0.18872282618576044,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,18,0.1579177070148742,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,19,0.12808030534304785,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,20,0.09771116962718977,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,21,0.06659662540495263,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,22,0.03576968005375059,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,23,0.007375067598240124,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,24,-0.01666915497331082,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,25,-0.03209301734054268,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,26,-0.04377223054129225,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,27,-0.053763193363601136,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,28,-0.06306594749750254,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,29,-0.07166301238864883,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,30,-0.07973851411615623,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,31,-0.08796510837679986,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,32,-0.09708477893334941,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,33,-0.10848142127222882,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,34,-0.12235458481097042,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,35,-0.1382900578970415,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,36,-0.15478626537078388,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,37,-0.17067684388282334,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,38,-0.1859547855383744,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,39,-0.20124020977894286,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,40,-0.21707845696863487,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,41,-0.2331210774646689,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,42,-0.24917943715866775,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d0_q0_P1_D1_Q0_s24,0,0,0,1,1,0,24,48,24,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,43,-0.2655986993714432,0.05,True
