Time from [CET/CEST],Time to [CET/CEST],Load [MW]
2021-12-11 10:00:00,2021-12-11 10:15:00,8176.000
2021-12-11 10:15:00,2021-12-11 10:30:00,8192.000
2021-12-11 10:30:00,2021-12-11 10:45:00,8220.000
2021-12-11 10:45:00,2021-12-11 11:00:00,8260.000
2021-12-11 11:00:00,2021-12-11 11:15:00,8264.000
2021-12-11 11:15:00,2021-12-11 11:30:00,8328.000
2021-12-11 11:30:00,2021-12-11 11:45:00,8316.000
2021-12-11 11:45:00,2021-12-11 12:00:00,8268.000
2021-12-11 12:00:00,2021-12-11 12:15:00,8252.000
2021-12-11 12:15:00,2021-12-11 12:30:00,8144.000
2021-12-11 12:30:00,2021-12-11 12:45:00,8052.000
2021-12-11 12:45:00,2021-12-11 13:00:00,7980.000
2021-12-11 13:00:00,2021-12-11 13:15:00,7968.000
2021-12-11 13:15:00,2021-12-11 13:30:00,7912.000
2021-12-11 13:30:00,2021-12-11 13:45:00,7868.000
2021-12-11 13:45:00,2021-12-11 14:00:00,7808.000
2021-12-11 14:00:00,2021-12-11 14:15:00,7748.000
2021-12-11 14:15:00,2021-12-11 14:30:00,7720.000
2021-12-11 14:30:00,2021-12-11 14:45:00,7720.000
2021-12-11 14:45:00,2021-12-11 15:00:00,7704.000
2021-12-11 15:00:00,2021-12-11 15:15:00,7728.000
2021-12-11 15:15:00,2021-12-11 15:30:00,7724.000
2021-12-11 15:30:00,2021-12-11 15:45:00,7768.000
2021-12-11 15:45:00,2021-12-11 16:00:00,7812.000
2021-12-11 16:00:00,2021-12-11 16:15:00,7872.000
2021-12-11 16:15:00,2021-12-11 16:30:00,7960.000
2021-12-11 16:30:00,2021-12-11 16:45:00,8084.000
2021-12-11 16:45:00,2021-12-11 17:00:00,8184.000
2021-12-11 17:00:00,2021-12-11 17:15:00,8236.000
2021-12-11 17:15:00,2021-12-11 17:30:00,8276.000
2021-12-11 17:30:00,2021-12-11 17:45:00,8284.000
2021-12-11 17:45:00,2021-12-11 18:00:00,8280.000
2021-12-11 18:00:00,2021-12-11 18:15:00,8256.000
2021-12-11 18:15:00,2021-12-11 18:30:00,8172.000
2021-12-11 18:30:00,2021-12-11 18:45:00,8100.000
2021-12-11 18:45:00,2021-12-11 19:00:00,8020.000
2021-12-11 19:00:00,2021-12-11 19:15:00,7940.000
2021-12-11 19:15:00,2021-12-11 19:30:00,7860.000
2021-12-11 19:30:00,2021-12-11 19:45:00,7768.000
2021-12-11 19:45:00,2021-12-11 20:00:00,7668.000
2021-12-11 20:00:00,2021-12-11 20:15:00,7576.000
2021-12-11 20:15:00,2021-12-11 20:30:00,7468.000
2021-12-11 20:30:00,2021-12-11 20:45:00,7364.000
2021-12-11 20:45:00,2021-12-11 21:00:00,7256.000
2021-12-11 21:00:00,2021-12-11 21:15:00,7152.000
2021-12-11 21:15:00,2021-12-11 21:30:00,7060.000
2021-12-11 21:30:00,2021-12-11 21:45:00,6972.000
2021-12-11 21:45:00,2021-12-11 22:00:00,6924.000
2021-12-11 22:00:00,2021-12-11 22:15:00,7172.000
2021-12-11 22:15:00,2021-12-11 22:30:00,7136.000
2021-12-11 22:30:00,2021-12-11 22:45:00,7008.000
2021-12-11 22:45:00,2021-12-11 23:00:00,6904.000
2021-12-11 23:00:00,2021-12-11 23:15:00,6932.000
2021-12-11 23:15:00,2021-12-11 23:30:00,6796.000
2021-12-11 23:30:00,2021-12-11 23:45:00,6684.000
2021-12-11 23:45:00,2021-12-12 00:00:00,6572.000
2021-12-12 00:00:00,2021-12-12 00:15:00,6644.000
2021-12-12 00:15:00,2021-12-12 00:30:00,6536.000
2021-12-12 00:30:00,2021-12-12 00:45:00,6432.000
2021-12-12 00:45:00,2021-12-12 01:00:00,6324.000
2021-12-12 01:00:00,2021-12-12 01:15:00,6352.000
2021-12-12 01:15:00,2021-12-12 01:30:00,6280.000
2021-12-12 01:30:00,2021-12-12 01:45:00,6216.000
2021-12-12 01:45:00,2021-12-12 02:00:00,6160.000
2021-12-12 02:00:00,2021-12-12 02:15:00,6192.000
2021-12-12 02:15:00,2021-12-12 02:30:00,6140.000
2021-12-12 02:30:00,2021-12-12 02:45:00,6088.000
2021-12-12 02:45:00,2021-12-12 03:00:00,6040.000
2021-12-12 03:00:00,2021-12-12 03:15:00,6052.000
2021-12-12 03:15:00,2021-12-12 03:30:00,6024.000
2021-12-12 03:30:00,2021-12-12 03:45:00,6000.000
2021-12-12 03:45:00,2021-12-12 04:00:00,5988.000
2021-12-12 04:00:00,2021-12-12 04:15:00,6032.000
2021-12-12 04:15:00,2021-12-12 04:30:00,6040.000
2021-12-12 04:30:00,2021-12-12 04:45:00,6048.000
2021-12-12 04:45:00,2021-12-12 05:00:00,6064.000
2021-12-12 05:00:00,2021-12-12 05:15:00,6068.000
2021-12-12 05:15:00,2021-12-12 05:30:00,6100.000
2021-12-12 05:30:00,2021-12-12 05:45:00,6136.000
2021-12-12 05:45:00,2021-12-12 06:00:00,6160.000
2021-12-12 06:00:00,2021-12-12 06:15:00,6192.000
2021-12-12 06:15:00,2021-12-12 06:30:00,6276.000
2021-12-12 06:30:00,2021-12-12 06:45:00,6364.000
2021-12-12 06:45:00,2021-12-12 07:00:00,6456.000
2021-12-12 07:00:00,2021-12-12 07:15:00,6596.000
2021-12-12 07:15:00,2021-12-12 07:30:00,6696.000
2021-12-12 07:30:00,2021-12-12 07:45:00,6796.000
2021-12-12 07:45:00,2021-12-12 08:00:00,6884.000
2021-12-12 08:00:00,2021-12-12 08:15:00,6992.000
2021-12-12 08:15:00,2021-12-12 08:30:00,7088.000
2021-12-12 08:30:00,2021-12-12 08:45:00,7184.000
2021-12-12 08:45:00,2021-12-12 09:00:00,7284.000
2021-12-12 09:00:00,2021-12-12 09:15:00,7384.000
2021-12-12 09:15:00,2021-12-12 09:30:00,7460.000
2021-12-12 09:30:00,2021-12-12 09:45:00,7544.000
2021-12-12 09:45:00,2021-12-12 10:00:00,7604.000
2021-12-12 10:00:00,2021-12-12 10:15:00,7680.000
2021-12-12 10:15:00,2021-12-12 10:30:00,7740.000
2021-12-12 10:30:00,2021-12-12 10:45:00,7788.000
2021-12-12 10:45:00,2021-12-12 11:00:00,7852.000
2021-12-12 11:00:00,2021-12-12 11:15:00,7888.000
2021-12-12 11:15:00,2021-12-12 11:30:00,7964.000
2021-12-12 11:30:00,2021-12-12 11:45:00,7984.000
2021-12-12 11:45:00,2021-12-12 12:00:00,7936.000
2021-12-12 12:00:00,2021-12-12 12:15:00,7924.000
2021-12-12 12:15:00,2021-12-12 12:30:00,7832.000
2021-12-12 12:30:00,2021-12-12 12:45:00,7748.000
2021-12-12 12:45:00,2021-12-12 13:00:00,7684.000
2021-12-12 13:00:00,2021-12-12 13:15:00,7636.000
2021-12-12 13:15:00,2021-12-12 13:30:00,7584.000
2021-12-12 13:30:00,2021-12-12 13:45:00,7524.000
2021-12-12 13:45:00,2021-12-12 14:00:00,7468.000
2021-12-12 14:00:00,2021-12-12 14:15:00,7424.000
2021-12-12 14:15:00,2021-12-12 14:30:00,7396.000
2021-12-12 14:30:00,2021-12-12 14:45:00,7372.000
2021-12-12 14:45:00,2021-12-12 15:00:00,7360.000
2021-12-12 15:00:00,2021-12-12 15:15:00,7384.000
2021-12-12 15:15:00,2021-12-12 15:30:00,7384.000
2021-12-12 15:30:00,2021-12-12 15:45:00,7408.000
2021-12-12 15:45:00,2021-12-12 16:00:00,7448.000
2021-12-12 16:00:00,2021-12-12 16:15:00,7540.000
2021-12-12 16:15:00,2021-12-12 16:30:00,7624.000
2021-12-12 16:30:00,2021-12-12 16:45:00,7728.000
2021-12-12 16:45:00,2021-12-12 17:00:00,7820.000
2021-12-12 17:00:00,2021-12-12 17:15:00,7908.000
2021-12-12 17:15:00,2021-12-12 17:30:00,7968.000
2021-12-12 17:30:00,2021-12-12 17:45:00,8000.000
2021-12-12 17:45:00,2021-12-12 18:00:00,8016.000
2021-12-12 18:00:00,2021-12-12 18:15:00,8032.000
2021-12-12 18:15:00,2021-12-12 18:30:00,8000.000
2021-12-12 18:30:00,2021-12-12 18:45:00,7948.000
2021-12-12 18:45:00,2021-12-12 19:00:00,7900.000
2021-12-12 19:00:00,2021-12-12 19:15:00,7816.000
2021-12-12 19:15:00,2021-12-12 19:30:00,7744.000
2021-12-12 19:30:00,2021-12-12 19:45:00,7668.000
2021-12-12 19:45:00,2021-12-12 20:00:00,7592.000
2021-12-12 20:00:00,2021-12-12 20:15:00,7512.000
2021-12-12 20:15:00,2021-12-12 20:30:00,7416.000
2021-12-12 20:30:00,2021-12-12 20:45:00,7332.000
2021-12-12 20:45:00,2021-12-12 21:00:00,7244.000
2021-12-12 21:00:00,2021-12-12 21:15:00,7148.000
2021-12-12 21:15:00,2021-12-12 21:30:00,7064.000
2021-12-12 21:30:00,2021-12-12 21:45:00,6992.000
2021-12-12 21:45:00,2021-12-12 22:00:00,6964.000
2021-12-12 22:00:00,2021-12-12 22:15:00,7240.000
2021-12-12 22:15:00,2021-12-12 22:30:00,7196.000
2021-12-12 22:30:00,2021-12-12 22:45:00,7092.000
2021-12-12 22:45:00,2021-12-12 23:00:00,6988.000
2021-12-12 23:00:00,2021-12-12 23:15:00,6972.000
2021-12-12 23:15:00,2021-12-12 23:30:00,6852.000
2021-12-12 23:30:00,2021-12-12 23:45:00,6756.000
2021-12-12 23:45:00,2021-12-13 00:00:00,6672.000
2021-12-13 00:00:00,2021-12-13 00:15:00,6960.000
2021-12-13 00:15:00,2021-12-13 00:30:00,6876.000
2021-12-13 00:30:00,2021-12-13 00:45:00,6792.000
2021-12-13 00:45:00,2021-12-13 01:00:00,6704.000
2021-12-13 01:00:00,2021-12-13 01:15:00,6688.000
2021-12-13 01:15:00,2021-12-13 01:30:00,6624.000
2021-12-13 01:30:00,2021-12-13 01:45:00,6572.000
2021-12-13 01:45:00,2021-12-13 02:00:00,6528.000
2021-12-13 02:00:00,2021-12-13 02:15:00,6588.000
2021-12-13 02:15:00,2021-12-13 02:30:00,6552.000
2021-12-13 02:30:00,2021-12-13 02:45:00,6516.000
2021-12-13 02:45:00,2021-12-13 03:00:00,6484.000
2021-12-13 03:00:00,2021-12-13 03:15:00,6472.000
2021-12-13 03:15:00,2021-12-13 03:30:00,6464.000
2021-12-13 03:30:00,2021-12-13 03:45:00,6464.000
2021-12-13 03:45:00,2021-12-13 04:00:00,6484.000
2021-12-13 04:00:00,2021-12-13 04:15:00,6520.000
2021-12-13 04:15:00,2021-12-13 04:30:00,6572.000
2021-12-13 04:30:00,2021-12-13 04:45:00,6652.000
2021-12-13 04:45:00,2021-12-13 05:00:00,6756.000
2021-12-13 05:00:00,2021-12-13 05:15:00,6932.000
2021-12-13 05:15:00,2021-12-13 05:30:00,7112.000
2021-12-13 05:30:00,2021-12-13 05:45:00,7320.000
2021-12-13 05:45:00,2021-12-13 06:00:00,7560.000
2021-12-13 06:00:00,2021-12-13 06:15:00,7836.000
2021-12-13 06:15:00,2021-12-13 06:30:00,8116.000
2021-12-13 06:30:00,2021-12-13 06:45:00,8360.000
2021-12-13 06:45:00,2021-12-13 07:00:00,8588.000
2021-12-13 07:00:00,2021-12-13 07:15:00,8864.000
2021-12-13 07:15:00,2021-12-13 07:30:00,9028.000
2021-12-13 07:30:00,2021-12-13 07:45:00,9152.000
2021-12-13 07:45:00,2021-12-13 08:00:00,9252.000
2021-12-13 08:00:00,2021-12-13 08:15:00,9348.000
2021-12-13 08:15:00,2021-12-13 08:30:00,9404.000
2021-12-13 08:30:00,2021-12-13 08:45:00,9440.000
2021-12-13 08:45:00,2021-12-13 09:00:00,9472.000
2021-12-13 09:00:00,2021-12-13 09:15:00,9436.000
2021-12-13 09:15:00,2021-12-13 09:30:00,9444.000
2021-12-13 09:30:00,2021-12-13 09:45:00,9488.000
2021-12-13 09:45:00,2021-12-13 10:00:00,9492.000
2021-12-13 10:00:00,2021-12-13 10:15:00,9496.000
2021-12-13 10:15:00,2021-12-13 10:30:00,9524.000
2021-12-13 10:30:00,2021-12-13 10:45:00,9532.000
2021-12-13 10:45:00,2021-12-13 11:00:00,9548.000
2021-12-13 11:00:00,2021-12-13 11:15:00,9552.000
2021-12-13 11:15:00,2021-12-13 11:30:00,9596.000
2021-12-13 11:30:00,2021-12-13 11:45:00,9588.000
2021-12-13 11:45:00,2021-12-13 12:00:00,9556.000
2021-12-13 12:00:00,2021-12-13 12:15:00,9500.000
2021-12-13 12:15:00,2021-12-13 12:30:00,9400.000
2021-12-13 12:30:00,2021-12-13 12:45:00,9340.000
2021-12-13 12:45:00,2021-12-13 13:00:00,9308.000
2021-12-13 13:00:00,2021-12-13 13:15:00,9316.000
2021-12-13 13:15:00,2021-12-13 13:30:00,9284.000
2021-12-13 13:30:00,2021-12-13 13:45:00,9240.000
2021-12-13 13:45:00,2021-12-13 14:00:00,9184.000
2021-12-13 14:00:00,2021-12-13 14:15:00,9172.000
2021-12-13 14:15:00,2021-12-13 14:30:00,9160.000
2021-12-13 14:30:00,2021-12-13 14:45:00,9132.000
2021-12-13 14:45:00,2021-12-13 15:00:00,9120.000
2021-12-13 15:00:00,2021-12-13 15:15:00,9132.000
2021-12-13 15:15:00,2021-12-13 15:30:00,9148.000
2021-12-13 15:30:00,2021-12-13 15:45:00,9152.000
2021-12-13 15:45:00,2021-12-13 16:00:00,9176.000
2021-12-13 16:00:00,2021-12-13 16:15:00,9220.000
2021-12-13 16:15:00,2021-12-13 16:30:00,9288.000
2021-12-13 16:30:00,2021-12-13 16:45:00,9360.000
2021-12-13 16:45:00,2021-12-13 17:00:00,9420.000
2021-12-13 17:00:00,2021-12-13 17:15:00,9440.000
2021-12-13 17:15:00,2021-12-13 17:30:00,9480.000
2021-12-13 17:30:00,2021-12-13 17:45:00,9476.000
2021-12-13 17:45:00,2021-12-13 18:00:00,9460.000
2021-12-13 18:00:00,2021-12-13 18:15:00,9420.000
2021-12-13 18:15:00,2021-12-13 18:30:00,9360.000
2021-12-13 18:30:00,2021-12-13 18:45:00,9288.000
2021-12-13 18:45:00,2021-12-13 19:00:00,9212.000
2021-12-13 19:00:00,2021-12-13 19:15:00,9084.000
2021-12-13 19:15:00,2021-12-13 19:30:00,8956.000
2021-12-13 19:30:00,2021-12-13 19:45:00,8836.000
2021-12-13 19:45:00,2021-12-13 20:00:00,8720.000
2021-12-13 20:00:00,2021-12-13 20:15:00,8592.000
2021-12-13 20:15:00,2021-12-13 20:30:00,8460.000
2021-12-13 20:30:00,2021-12-13 20:45:00,8336.000
2021-12-13 20:45:00,2021-12-13 21:00:00,8204.000
2021-12-13 21:00:00,2021-12-13 21:15:00,8064.000
2021-12-13 21:15:00,2021-12-13 21:30:00,7940.000
2021-12-13 21:30:00,2021-12-13 21:45:00,7816.000
2021-12-13 21:45:00,2021-12-13 22:00:00,7712.000
2021-12-13 22:00:00,2021-12-13 22:15:00,7912.000
2021-12-13 22:15:00,2021-12-13 22:30:00,7844.000
2021-12-13 22:30:00,2021-12-13 22:45:00,7704.000
2021-12-13 22:45:00,2021-12-13 23:00:00,7588.000
2021-12-13 23:00:00,2021-12-13 23:15:00,7552.000
2021-12-13 23:15:00,2021-12-13 23:30:00,7404.000
2021-12-13 23:30:00,2021-12-13 23:45:00,7288.000
2021-12-13 23:45:00,2021-12-14 00:00:00,7188.000
2021-12-14 00:00:00,2021-12-14 00:15:00,6608.000
2021-12-14 00:15:00,2021-12-14 00:30:00,6520.000
2021-12-14 00:30:00,2021-12-14 00:45:00,6436.000
2021-12-14 00:45:00,2021-12-14 01:00:00,6352.000
2021-12-14 01:00:00,2021-12-14 01:15:00,6376.000
2021-12-14 01:15:00,2021-12-14 01:30:00,6312.000
2021-12-14 01:30:00,2021-12-14 01:45:00,6256.000
2021-12-14 01:45:00,2021-12-14 02:00:00,6212.000
2021-12-14 02:00:00,2021-12-14 02:15:00,6288.000
2021-12-14 02:15:00,2021-12-14 02:30:00,6240.000
2021-12-14 02:30:00,2021-12-14 02:45:00,6196.000
2021-12-14 02:45:00,2021-12-14 03:00:00,6180.000
2021-12-14 03:00:00,2021-12-14 03:15:00,6184.000
2021-12-14 03:15:00,2021-12-14 03:30:00,6172.000
2021-12-14 03:30:00,2021-12-14 03:45:00,6172.000
2021-12-14 03:45:00,2021-12-14 04:00:00,6204.000
2021-12-14 04:00:00,2021-12-14 04:15:00,6272.000
2021-12-14 04:15:00,2021-12-14 04:30:00,6332.000
2021-12-14 04:30:00,2021-12-14 04:45:00,6428.000
2021-12-14 04:45:00,2021-12-14 05:00:00,6520.000
2021-12-14 05:00:00,2021-12-14 05:15:00,6752.000
2021-12-14 05:15:00,2021-12-14 05:30:00,6912.000
2021-12-14 05:30:00,2021-12-14 05:45:00,7136.000
2021-12-14 05:45:00,2021-12-14 06:00:00,7396.000
2021-12-14 06:00:00,2021-12-14 06:15:00,7688.000
2021-12-14 06:15:00,2021-12-14 06:30:00,7996.000
2021-12-14 06:30:00,2021-12-14 06:45:00,8260.000
2021-12-14 06:45:00,2021-12-14 07:00:00,8492.000
2021-12-14 07:00:00,2021-12-14 07:15:00,8764.000
2021-12-14 07:15:00,2021-12-14 07:30:00,8952.000
2021-12-14 07:30:00,2021-12-14 07:45:00,9068.000
2021-12-14 07:45:00,2021-12-14 08:00:00,9188.000
2021-12-14 08:00:00,2021-12-14 08:15:00,9276.000
2021-12-14 08:15:00,2021-12-14 08:30:00,9336.000
2021-12-14 08:30:00,2021-12-14 08:45:00,9376.000
2021-12-14 08:45:00,2021-12-14 09:00:00,9400.000
2021-12-14 09:00:00,2021-12-14 09:15:00,9376.000
2021-12-14 09:15:00,2021-12-14 09:30:00,9400.000
2021-12-14 09:30:00,2021-12-14 09:45:00,9436.000
2021-12-14 09:45:00,2021-12-14 10:00:00,9444.000
2021-12-14 10:00:00,2021-12-14 10:15:00,9460.000
2021-12-14 10:15:00,2021-12-14 10:30:00,9464.000
2021-12-14 10:30:00,2021-12-14 10:45:00,9484.000
2021-12-14 10:45:00,2021-12-14 11:00:00,9492.000
2021-12-14 11:00:00,2021-12-14 11:15:00,9488.000
2021-12-14 11:15:00,2021-12-14 11:30:00,9548.000
2021-12-14 11:30:00,2021-12-14 11:45:00,9544.000
2021-12-14 11:45:00,2021-12-14 12:00:00,9536.000
2021-12-14 12:00:00,2021-12-14 12:15:00,9484.000
2021-12-14 12:15:00,2021-12-14 12:30:00,9412.000
2021-12-14 12:30:00,2021-12-14 12:45:00,9348.000
2021-12-14 12:45:00,2021-12-14 13:00:00,9328.000
2021-12-14 13:00:00,2021-12-14 13:15:00,9360.000
2021-12-14 13:15:00,2021-12-14 13:30:00,9320.000
2021-12-14 13:30:00,2021-12-14 13:45:00,9256.000
2021-12-14 13:45:00,2021-12-14 14:00:00,9208.000
2021-12-14 14:00:00,2021-12-14 14:15:00,9180.000
2021-12-14 14:15:00,2021-12-14 14:30:00,9152.000
2021-12-14 14:30:00,2021-12-14 14:45:00,9124.000
2021-12-14 14:45:00,2021-12-14 15:00:00,9096.000
2021-12-14 15:00:00,2021-12-14 15:15:00,9104.000
2021-12-14 15:15:00,2021-12-14 15:30:00,9112.000
2021-12-14 15:30:00,2021-12-14 15:45:00,9120.000
2021-12-14 15:45:00,2021-12-14 16:00:00,9152.000
2021-12-14 16:00:00,2021-12-14 16:15:00,9200.000
2021-12-14 16:15:00,2021-12-14 16:30:00,9248.000
2021-12-14 16:30:00,2021-12-14 16:45:00,9308.000
2021-12-14 16:45:00,2021-12-14 17:00:00,9356.000
2021-12-14 17:00:00,2021-12-14 17:15:00,9360.000
2021-12-14 17:15:00,2021-12-14 17:30:00,9388.000
2021-12-14 17:30:00,2021-12-14 17:45:00,9384.000
2021-12-14 17:45:00,2021-12-14 18:00:00,9380.000
2021-12-14 18:00:00,2021-12-14 18:15:00,9348.000
2021-12-14 18:15:00,2021-12-14 18:30:00,9288.000
2021-12-14 18:30:00,2021-12-14 18:45:00,9228.000
2021-12-14 18:45:00,2021-12-14 19:00:00,9148.000
2021-12-14 19:00:00,2021-12-14 19:15:00,9012.000
2021-12-14 19:15:00,2021-12-14 19:30:00,8872.000
2021-12-14 19:30:00,2021-12-14 19:45:00,8732.000
2021-12-14 19:45:00,2021-12-14 20:00:00,8612.000
2021-12-14 20:00:00,2021-12-14 20:15:00,8492.000
2021-12-14 20:15:00,2021-12-14 20:30:00,8344.000
2021-12-14 20:30:00,2021-12-14 20:45:00,8220.000
2021-12-14 20:45:00,2021-12-14 21:00:00,8084.000
2021-12-14 21:00:00,2021-12-14 21:15:00,7956.000
2021-12-14 21:15:00,2021-12-14 21:30:00,7820.000
2021-12-14 21:30:00,2021-12-14 21:45:00,7680.000
2021-12-14 21:45:00,2021-12-14 22:00:00,7568.000
2021-12-14 22:00:00,2021-12-14 22:15:00,7748.000
2021-12-14 22:15:00,2021-12-14 22:30:00,7680.000
2021-12-14 22:30:00,2021-12-14 22:45:00,7544.000
2021-12-14 22:45:00,2021-12-14 23:00:00,7420.000
2021-12-14 23:00:00,2021-12-14 23:15:00,7424.000
2021-12-14 23:15:00,2021-12-14 23:30:00,7284.000
2021-12-14 23:30:00,2021-12-14 23:45:00,7160.000
2021-12-14 23:45:00,2021-12-15 00:00:00,7048.000
2021-12-15 00:00:00,2021-12-15 00:15:00,6928.000
2021-12-15 00:15:00,2021-12-15 00:30:00,6832.000
2021-12-15 00:30:00,2021-12-15 00:45:00,6736.000
2021-12-15 00:45:00,2021-12-15 01:00:00,6640.000
2021-12-15 01:00:00,2021-12-15 01:15:00,6624.000
2021-12-15 01:15:00,2021-12-15 01:30:00,6552.000
2021-12-15 01:30:00,2021-12-15 01:45:00,6496.000
2021-12-15 01:45:00,2021-12-15 02:00:00,6448.000
2021-12-15 02:00:00,2021-12-15 02:15:00,6528.000
2021-12-15 02:15:00,2021-12-15 02:30:00,6484.000
2021-12-15 02:30:00,2021-12-15 02:45:00,6448.000
2021-12-15 02:45:00,2021-12-15 03:00:00,6408.000
2021-12-15 03:00:00,2021-12-15 03:15:00,6388.000
2021-12-15 03:15:00,2021-12-15 03:30:00,6392.000
2021-12-15 03:30:00,2021-12-15 03:45:00,6396.000
2021-12-15 03:45:00,2021-12-15 04:00:00,6412.000
2021-12-15 04:00:00,2021-12-15 04:15:00,6476.000
2021-12-15 04:15:00,2021-12-15 04:30:00,6524.000
2021-12-15 04:30:00,2021-12-15 04:45:00,6608.000
2021-12-15 04:45:00,2021-12-15 05:00:00,6708.000
2021-12-15 05:00:00,2021-12-15 05:15:00,6908.000
2021-12-15 05:15:00,2021-12-15 05:30:00,7080.000
2021-12-15 05:30:00,2021-12-15 05:45:00,7288.000
2021-12-15 05:45:00,2021-12-15 06:00:00,7528.000
2021-12-15 06:00:00,2021-12-15 06:15:00,7780.000
2021-12-15 06:15:00,2021-12-15 06:30:00,8088.000
2021-12-15 06:30:00,2021-12-15 06:45:00,8356.000
2021-12-15 06:45:00,2021-12-15 07:00:00,8588.000
2021-12-15 07:00:00,2021-12-15 07:15:00,8872.000
2021-12-15 07:15:00,2021-12-15 07:30:00,9048.000
2021-12-15 07:30:00,2021-12-15 07:45:00,9160.000
2021-12-15 07:45:00,2021-12-15 08:00:00,9260.000
2021-12-15 08:00:00,2021-12-15 08:15:00,9360.000
2021-12-15 08:15:00,2021-12-15 08:30:00,9400.000
2021-12-15 08:30:00,2021-12-15 08:45:00,9440.000
2021-12-15 08:45:00,2021-12-15 09:00:00,9468.000
2021-12-15 09:00:00,2021-12-15 09:15:00,9444.000
2021-12-15 09:15:00,2021-12-15 09:30:00,9472.000
2021-12-15 09:30:00,2021-12-15 09:45:00,9508.000
2021-12-15 09:45:00,2021-12-15 10:00:00,9500.000
2021-12-15 10:00:00,2021-12-15 10:15:00,9524.000
2021-12-15 10:15:00,2021-12-15 10:30:00,9552.000
2021-12-15 10:30:00,2021-12-15 10:45:00,9572.000
2021-12-15 10:45:00,2021-12-15 11:00:00,9588.000
2021-12-15 11:00:00,2021-12-15 11:15:00,9584.000
2021-12-15 11:15:00,2021-12-15 11:30:00,9616.000
2021-12-15 11:30:00,2021-12-15 11:45:00,9604.000
2021-12-15 11:45:00,2021-12-15 12:00:00,9556.000
2021-12-15 12:00:00,2021-12-15 12:15:00,9524.000
2021-12-15 12:15:00,2021-12-15 12:30:00,9432.000
2021-12-15 12:30:00,2021-12-15 12:45:00,9388.000
2021-12-15 12:45:00,2021-12-15 13:00:00,9372.000
2021-12-15 13:00:00,2021-12-15 13:15:00,9380.000
2021-12-15 13:15:00,2021-12-15 13:30:00,9348.000
2021-12-15 13:30:00,2021-12-15 13:45:00,9308.000
2021-12-15 13:45:00,2021-12-15 14:00:00,9256.000
2021-12-15 14:00:00,2021-12-15 14:15:00,9224.000
2021-12-15 14:15:00,2021-12-15 14:30:00,9212.000
2021-12-15 14:30:00,2021-12-15 14:45:00,9180.000
2021-12-15 14:45:00,2021-12-15 15:00:00,9164.000
2021-12-15 15:00:00,2021-12-15 15:15:00,9164.000
2021-12-15 15:15:00,2021-12-15 15:30:00,9156.000
2021-12-15 15:30:00,2021-12-15 15:45:00,9180.000
2021-12-15 15:45:00,2021-12-15 16:00:00,9208.000
2021-12-15 16:00:00,2021-12-15 16:15:00,9276.000
2021-12-15 16:15:00,2021-12-15 16:30:00,9328.000
2021-12-15 16:30:00,2021-12-15 16:45:00,9388.000
2021-12-15 16:45:00,2021-12-15 17:00:00,9448.000
2021-12-15 17:00:00,2021-12-15 17:15:00,9460.000
2021-12-15 17:15:00,2021-12-15 17:30:00,9500.000
2021-12-15 17:30:00,2021-12-15 17:45:00,9500.000
2021-12-15 17:45:00,2021-12-15 18:00:00,9488.000
2021-12-15 18:00:00,2021-12-15 18:15:00,9428.000
2021-12-15 18:15:00,2021-12-15 18:30:00,9356.000
2021-12-15 18:30:00,2021-12-15 18:45:00,9272.000
2021-12-15 18:45:00,2021-12-15 19:00:00,9200.000
2021-12-15 19:00:00,2021-12-15 19:15:00,9060.000
2021-12-15 19:15:00,2021-12-15 19:30:00,8912.000
2021-12-15 19:30:00,2021-12-15 19:45:00,8784.000
2021-12-15 19:45:00,2021-12-15 20:00:00,8652.000
2021-12-15 20:00:00,2021-12-15 20:15:00,8512.000
2021-12-15 20:15:00,2021-12-15 20:30:00,8376.000
2021-12-15 20:30:00,2021-12-15 20:45:00,8248.000
2021-12-15 20:45:00,2021-12-15 21:00:00,8112.000
2021-12-15 21:00:00,2021-12-15 21:15:00,7964.000
2021-12-15 21:15:00,2021-12-15 21:30:00,7836.000
2021-12-15 21:30:00,2021-12-15 21:45:00,7696.000
2021-12-15 21:45:00,2021-12-15 22:00:00,7588.000
2021-12-15 22:00:00,2021-12-15 22:15:00,7756.000
2021-12-15 22:15:00,2021-12-15 22:30:00,7688.000
2021-12-15 22:30:00,2021-12-15 22:45:00,7552.000
2021-12-15 22:45:00,2021-12-15 23:00:00,7428.000
2021-12-15 23:00:00,2021-12-15 23:15:00,7396.000
2021-12-15 23:15:00,2021-12-15 23:30:00,7244.000
2021-12-15 23:30:00,2021-12-15 23:45:00,7120.000
2021-12-15 23:45:00,2021-12-16 00:00:00,7012.000
2021-12-16 00:00:00,2021-12-16 00:15:00,7000.000
2021-12-16 00:15:00,2021-12-16 00:30:00,6896.000
2021-12-16 00:30:00,2021-12-16 00:45:00,6792.000
2021-12-16 00:45:00,2021-12-16 01:00:00,6688.000
2021-12-16 01:00:00,2021-12-16 01:15:00,6688.000
2021-12-16 01:15:00,2021-12-16 01:30:00,6628.000
2021-12-16 01:30:00,2021-12-16 01:45:00,6584.000
2021-12-16 01:45:00,2021-12-16 02:00:00,6536.000
2021-12-16 02:00:00,2021-12-16 02:15:00,6608.000
2021-12-16 02:15:00,2021-12-16 02:30:00,6572.000
