Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 11, 2020 7:00 AM;Jan 11, 2020 8:00 AM;7,272.00;8,045.25;773.25;5,782.00
Jan 11, 2020 8:00 AM;Jan 11, 2020 9:00 AM;7,833.00;8,039.00;206.00;6,095.00
Jan 11, 2020 9:00 AM;Jan 11, 2020 10:00 AM;8,174.00;8,253.50;79.50;6,848.00
Jan 11, 2020 10:00 AM;Jan 11, 2020 11:00 AM;8,266.00;8,272.50;6.50;6,966.00
Jan 11, 2020 11:00 AM;Jan 11, 2020 12:00 PM;8,275.00;8,278.75;3.75;6,916.00
Jan 11, 2020 12:00 PM;Jan 11, 2020 1:00 PM;8,091.75;8,300.50;208.75;6,495.75
Jan 11, 2020 1:00 PM;Jan 11, 2020 2:00 PM;7,882.50;8,770.25;887.75;6,033.50
Jan 11, 2020 2:00 PM;Jan 11, 2020 3:00 PM;7,756.00;8,700.00;944.00;5,900.00
Jan 11, 2020 3:00 PM;Jan 11, 2020 4:00 PM;7,761.50;8,662.00;900.50;6,092.50
Jan 11, 2020 4:00 PM;Jan 11, 2020 5:00 PM;7,926.25;8,227.75;301.50;6,382.25
Jan 11, 2020 5:00 PM;Jan 11, 2020 6:00 PM;8,348.25;8,431.50;83.25;6,965.25
Jan 11, 2020 6:00 PM;Jan 11, 2020 7:00 PM;8,245.75;8,247.50;1.75;7,105.75
Jan 11, 2020 7:00 PM;Jan 11, 2020 8:00 PM;7,935.75;7,941.75;6.00;6,879.75
Jan 11, 2020 8:00 PM;Jan 11, 2020 9:00 PM;7,492.50;7,500.50;8.00;6,611.50
Jan 11, 2020 9:00 PM;Jan 11, 2020 10:00 PM;7,160.25;7,616.75;456.50;6,499.25
Jan 11, 2020 10:00 PM;Jan 11, 2020 11:00 PM;7,156.00;7,568.75;412.75;6,780.00
Jan 11, 2020 11:00 PM;Jan 12, 2020 12:00 AM;6,753.25;7,402.25;649.00;6,642.25
Jan 12, 2020 12:00 AM;Jan 12, 2020 1:00 AM;6,465.00;7,016.00;551.00;6,456.00
Jan 12, 2020 1:00 AM;Jan 12, 2020 2:00 AM;6,202.00;6,816.25;614.25;6,198.00
Jan 12, 2020 2:00 AM;Jan 12, 2020 3:00 AM;6,079.75;6,222.50;142.75;6,069.75
Jan 12, 2020 3:00 AM;Jan 12, 2020 4:00 AM;5,912.00;6,119.25;207.25;5,892.00
Jan 12, 2020 4:00 AM;Jan 12, 2020 5:00 AM;5,938.00;6,458.50;520.50;5,900.00
Jan 12, 2020 5:00 AM;Jan 12, 2020 6:00 AM;6,161.00;7,246.25;1,085.25;6,118.00
Jan 12, 2020 6:00 AM;Jan 12, 2020 7:00 AM;6,334.25;7,324.75;990.50;6,215.25
Jan 12, 2020 7:00 AM;Jan 12, 2020 8:00 AM;6,785.75;7,410.00;624.25;6,522.75
Jan 12, 2020 8:00 AM;Jan 12, 2020 9:00 AM;7,196.25;7,920.00;723.75;6,551.25
Jan 12, 2020 9:00 AM;Jan 12, 2020 10:00 AM;7,538.25;8,027.00;488.75;6,552.25
Jan 12, 2020 10:00 AM;Jan 12, 2020 11:00 AM;7,588.50;7,683.75;95.25;6,770.50
Jan 12, 2020 11:00 AM;Jan 12, 2020 12:00 PM;7,581.25;7,955.00;373.75;6,764.25
Jan 12, 2020 12:00 PM;Jan 12, 2020 1:00 PM;7,335.50;7,772.00;436.50;6,378.50
Jan 12, 2020 1:00 PM;Jan 12, 2020 2:00 PM;7,050.50;7,511.00;460.50;6,056.50
Jan 12, 2020 2:00 PM;Jan 12, 2020 3:00 PM;6,908.25;7,767.00;858.75;5,946.25
Jan 12, 2020 3:00 PM;Jan 12, 2020 4:00 PM;6,988.50;7,732.50;744.00;5,997.50
Jan 12, 2020 4:00 PM;Jan 12, 2020 5:00 PM;7,339.50;7,821.50;482.00;6,031.50
Jan 12, 2020 5:00 PM;Jan 12, 2020 6:00 PM;7,898.00;8,130.75;232.75;6,417.00
Jan 12, 2020 6:00 PM;Jan 12, 2020 7:00 PM;8,001.75;8,001.75;0.00;6,685.75
Jan 12, 2020 7:00 PM;Jan 12, 2020 8:00 PM;7,829.25;7,834.50;5.25;6,665.25
Jan 12, 2020 8:00 PM;Jan 12, 2020 9:00 PM;7,485.25;7,791.75;306.50;6,542.25
Jan 12, 2020 9:00 PM;Jan 12, 2020 10:00 PM;7,151.75;7,909.25;757.50;6,321.75
Jan 12, 2020 10:00 PM;Jan 12, 2020 11:00 PM;7,213.25;7,773.25;560.00;6,424.25
Jan 12, 2020 11:00 PM;Jan 13, 2020 12:00 AM;6,848.50;7,616.25;767.75;6,240.50
Jan 13, 2020 12:00 AM;Jan 13, 2020 1:00 AM;6,635.25;7,461.50;826.25;6,084.25
Jan 13, 2020 1:00 AM;Jan 13, 2020 2:00 AM;6,508.75;8,049.75;1,541.00;6,076.75
Jan 13, 2020 2:00 AM;Jan 13, 2020 3:00 AM;6,382.50;7,434.75;1,052.25;6,121.50
Jan 13, 2020 3:00 AM;Jan 13, 2020 4:00 AM;6,312.25;7,493.75;1,181.50;6,112.25
Jan 13, 2020 4:00 AM;Jan 13, 2020 5:00 AM;6,541.25;7,529.00;987.75;6,365.25
Jan 13, 2020 5:00 AM;Jan 13, 2020 6:00 AM;7,279.00;7,539.75;260.75;7,125.00
Jan 13, 2020 6:00 AM;Jan 13, 2020 7:00 AM;8,555.00;8,555.00;0.00;8,426.00
Jan 13, 2020 7:00 AM;Jan 13, 2020 8:00 AM;9,534.50;9,534.50;0.00;9,455.50
Jan 13, 2020 8:00 AM;Jan 13, 2020 9:00 AM;9,866.00;9,866.00;0.00;9,813.00
Jan 13, 2020 9:00 AM;Jan 13, 2020 10:00 AM;9,882.00;9,882.00;0.00;9,817.00
Jan 13, 2020 10:00 AM;Jan 13, 2020 11:00 AM;9,758.25;9,758.25;0.00;9,662.25
Jan 13, 2020 11:00 AM;Jan 13, 2020 12:00 PM;9,659.00;9,659.00;0.00;9,524.00
Jan 13, 2020 12:00 PM;Jan 13, 2020 1:00 PM;9,368.75;9,368.75;0.00;9,183.75
Jan 13, 2020 1:00 PM;Jan 13, 2020 2:00 PM;9,321.50;9,321.50;0.00;9,074.50
Jan 13, 2020 2:00 PM;Jan 13, 2020 3:00 PM;9,337.00;9,337.00;0.00;8,970.00
Jan 13, 2020 3:00 PM;Jan 13, 2020 4:00 PM;9,400.00;9,400.00;0.00;8,819.00
Jan 13, 2020 4:00 PM;Jan 13, 2020 5:00 PM;9,601.25;9,601.25;0.00;8,914.25
Jan 13, 2020 5:00 PM;Jan 13, 2020 6:00 PM;9,901.25;9,901.25;0.00;9,175.25
Jan 13, 2020 6:00 PM;Jan 13, 2020 7:00 PM;9,743.50;9,743.50;0.00;9,101.50
Jan 13, 2020 7:00 PM;Jan 13, 2020 8:00 PM;9,319.25;9,319.25;0.00;8,755.25
Jan 13, 2020 8:00 PM;Jan 13, 2020 9:00 PM;8,771.75;8,771.75;0.00;8,297.75
Jan 13, 2020 9:00 PM;Jan 13, 2020 10:00 PM;8,183.00;8,183.00;0.00;7,758.00
Jan 13, 2020 10:00 PM;Jan 13, 2020 11:00 PM;8,004.75;8,004.75;0.00;7,606.75
Jan 13, 2020 11:00 PM;Jan 14, 2020 12:00 AM;7,479.50;7,479.50;0.00;7,195.50
Jan 14, 2020 12:00 AM;Jan 14, 2020 1:00 AM;7,147.25;7,169.75;22.50;6,925.25
Jan 14, 2020 1:00 AM;Jan 14, 2020 2:00 AM;6,928.25;6,928.25;0.00;6,707.25
Jan 14, 2020 2:00 AM;Jan 14, 2020 3:00 AM;6,792.50;6,843.25;50.75;6,654.50
Jan 14, 2020 3:00 AM;Jan 14, 2020 4:00 AM;6,721.75;6,841.25;119.50;6,666.75
Jan 14, 2020 4:00 AM;Jan 14, 2020 5:00 AM;6,926.00;6,976.75;50.75;6,891.00
Jan 14, 2020 5:00 AM;Jan 14, 2020 6:00 AM;7,625.25;7,625.25;0.00;7,583.25
Jan 14, 2020 6:00 AM;Jan 14, 2020 7:00 AM;8,833.25;8,833.25;0.00;8,761.25
Jan 14, 2020 7:00 AM;Jan 14, 2020 8:00 AM;9,790.25;9,790.25;0.00;9,714.25
Jan 14, 2020 8:00 AM;Jan 14, 2020 9:00 AM;10,113.50;10,113.50;0.00;10,036.50
Jan 14, 2020 9:00 AM;Jan 14, 2020 10:00 AM;10,116.00;10,116.00;0.00;10,008.00
Jan 14, 2020 10:00 AM;Jan 14, 2020 11:00 AM;10,073.75;10,073.75;0.00;9,886.75
Jan 14, 2020 11:00 AM;Jan 14, 2020 12:00 PM;10,048.75;10,048.75;0.00;9,798.75
Jan 14, 2020 12:00 PM;Jan 14, 2020 1:00 PM;9,874.50;9,874.50;0.00;9,600.50
Jan 14, 2020 1:00 PM;Jan 14, 2020 2:00 PM;9,744.00;9,744.00;0.00;9,481.00
Jan 14, 2020 2:00 PM;Jan 14, 2020 3:00 PM;9,661.50;9,661.50;0.00;9,432.50
Jan 14, 2020 3:00 PM;Jan 14, 2020 4:00 PM;9,715.00;9,715.00;0.00;9,497.00
Jan 14, 2020 4:00 PM;Jan 14, 2020 5:00 PM;9,841.50;9,841.50;0.00;9,665.50
Jan 14, 2020 5:00 PM;Jan 14, 2020 6:00 PM;10,081.75;10,081.75;0.00;9,906.75
Jan 14, 2020 6:00 PM;Jan 14, 2020 7:00 PM;9,893.75;9,893.75;0.00;9,747.75
Jan 14, 2020 7:00 PM;Jan 14, 2020 8:00 PM;9,477.25;9,477.25;0.00;9,345.25
Jan 14, 2020 8:00 PM;Jan 14, 2020 9:00 PM;8,933.75;8,933.75;0.00;8,762.75
Jan 14, 2020 9:00 PM;Jan 14, 2020 10:00 PM;8,269.25;8,269.25;0.00;8,057.25
Jan 14, 2020 10:00 PM;Jan 14, 2020 11:00 PM;8,003.00;8,003.00;0.00;7,726.00
Jan 14, 2020 11:00 PM;Jan 15, 2020 12:00 AM;7,498.00;7,498.00;0.00;7,200.00
Jan 15, 2020 12:00 AM;Jan 15, 2020 1:00 AM;7,282.75;7,788.25;505.50;6,961.75
Jan 15, 2020 1:00 AM;Jan 15, 2020 2:00 AM;7,002.00;7,447.75;445.75;6,665.00
Jan 15, 2020 2:00 AM;Jan 15, 2020 3:00 AM;6,868.50;7,288.00;419.50;6,529.50
Jan 15, 2020 3:00 AM;Jan 15, 2020 4:00 AM;6,754.75;7,409.25;654.50;6,390.75
Jan 15, 2020 4:00 AM;Jan 15, 2020 5:00 AM;6,928.50;7,660.50;732.00;6,603.50
Jan 15, 2020 5:00 AM;Jan 15, 2020 6:00 AM;7,639.75;8,324.50;684.75;7,344.75
Jan 15, 2020 6:00 AM;Jan 15, 2020 7:00 AM;8,766.50;8,766.50;0.00;8,535.50
Jan 15, 2020 7:00 AM;Jan 15, 2020 8:00 AM;9,798.25;9,798.25;0.00;9,584.25
Jan 15, 2020 8:00 AM;Jan 15, 2020 9:00 AM;10,141.75;10,141.75;0.00;9,942.75
Jan 15, 2020 9:00 AM;Jan 15, 2020 10:00 AM;10,236.25;10,236.25;0.00;10,032.25
Jan 15, 2020 10:00 AM;Jan 15, 2020 11:00 AM;10,247.50;10,247.50;0.00;10,026.50
Jan 15, 2020 11:00 AM;Jan 15, 2020 12:00 PM;10,153.00;10,153.00;0.00;9,840.00
Jan 15, 2020 12:00 PM;Jan 15, 2020 1:00 PM;9,923.75;9,923.75;0.00;9,545.75
Jan 15, 2020 1:00 PM;Jan 15, 2020 2:00 PM;9,801.25;9,801.25;0.00;9,450.25
Jan 15, 2020 2:00 PM;Jan 15, 2020 3:00 PM;9,737.00;9,737.00;0.00;9,430.00
Jan 15, 2020 3:00 PM;Jan 15, 2020 4:00 PM;9,774.50;9,774.50;0.00;9,453.50
Jan 15, 2020 4:00 PM;Jan 15, 2020 5:00 PM;9,843.25;9,843.25;0.00;9,471.25
Jan 15, 2020 5:00 PM;Jan 15, 2020 6:00 PM;10,079.75;10,079.75;0.00;9,611.75
Jan 15, 2020 6:00 PM;Jan 15, 2020 7:00 PM;9,908.25;9,908.25;0.00;9,400.25
Jan 15, 2020 7:00 PM;Jan 15, 2020 8:00 PM;9,475.00;9,475.00;0.00;9,001.00
Jan 15, 2020 8:00 PM;Jan 15, 2020 9:00 PM;8,828.25;8,828.25;0.00;8,538.25
Jan 15, 2020 9:00 PM;Jan 15, 2020 10:00 PM;8,289.50;8,289.50;0.00;8,035.50
Jan 15, 2020 10:00 PM;Jan 15, 2020 11:00 PM;8,015.75;8,015.75;0.00;7,795.75
Jan 15, 2020 11:00 PM;Jan 16, 2020 12:00 AM;7,500.50;7,574.00;73.50;7,436.50
Jan 16, 2020 12:00 AM;Jan 16, 2020 1:00 AM;7,188.75;7,387.75;199.00;7,169.75
Jan 16, 2020 1:00 AM;Jan 16, 2020 2:00 AM;6,963.75;7,287.50;323.75;6,946.75
Jan 16, 2020 2:00 AM;Jan 16, 2020 3:00 AM;6,767.75;6,987.50;219.75;6,748.75
Jan 16, 2020 3:00 AM;Jan 16, 2020 4:00 AM;6,627.75;6,833.50;205.75;6,596.75
Jan 16, 2020 4:00 AM;Jan 16, 2020 5:00 AM;6,803.25;7,025.25;222.00;6,777.25
Jan 16, 2020 5:00 AM;Jan 16, 2020 6:00 AM;7,488.75;7,488.75;0.00;7,471.75
Jan 16, 2020 6:00 AM;Jan 16, 2020 7:00 AM;8,681.50;8,681.50;0.00;8,668.50
Jan 16, 2020 7:00 AM;Jan 16, 2020 8:00 AM;9,658.50;9,658.50;0.00;9,646.50
Jan 16, 2020 8:00 AM;Jan 16, 2020 9:00 AM;10,010.50;10,010.50;0.00;9,995.50
Jan 16, 2020 9:00 AM;Jan 16, 2020 10:00 AM;10,040.00;10,040.00;0.00;9,993.00
Jan 16, 2020 10:00 AM;Jan 16, 2020 11:00 AM;10,044.50;10,044.50;0.00;9,955.50
Jan 16, 2020 11:00 AM;Jan 16, 2020 12:00 PM;9,951.25;9,951.25;0.00;9,828.25
Jan 16, 2020 12:00 PM;Jan 16, 2020 1:00 PM;9,661.75;9,661.75;0.00;9,522.75
Jan 16, 2020 1:00 PM;Jan 16, 2020 2:00 PM;9,556.00;9,556.00;0.00;9,422.00
Jan 16, 2020 2:00 PM;Jan 16, 2020 3:00 PM;9,480.75;9,480.75;0.00;9,380.75
Jan 16, 2020 3:00 PM;Jan 16, 2020 4:00 PM;9,467.25;9,467.25;0.00;9,408.25
Jan 16, 2020 4:00 PM;Jan 16, 2020 5:00 PM;9,562.75;9,562.75;0.00;9,528.75
Jan 16, 2020 5:00 PM;Jan 16, 2020 6:00 PM;9,869.50;9,869.50;0.00;9,856.50
Jan 16, 2020 6:00 PM;Jan 16, 2020 7:00 PM;9,817.00;9,817.00;0.00;9,809.00
Jan 16, 2020 7:00 PM;Jan 16, 2020 8:00 PM;9,375.00;9,375.00;0.00;9,366.00
Jan 16, 2020 8:00 PM;Jan 16, 2020 9:00 PM;8,817.00;8,817.00;0.00;8,804.00
Jan 16, 2020 9:00 PM;Jan 16, 2020 10:00 PM;8,206.00;8,206.00;0.00;8,179.00
Jan 16, 2020 10:00 PM;Jan 16, 2020 11:00 PM;7,932.00;7,932.00;0.00;7,891.00
Jan 16, 2020 11:00 PM;Jan 17, 2020 12:00 AM;7,422.75;7,422.75;0.00;7,369.75
Jan 17, 2020 12:00 AM;Jan 17, 2020 1:00 AM;7,183.00;7,295.50;112.50;7,127.00
Jan 17, 2020 1:00 AM;Jan 17, 2020 2:00 AM;6,895.00;7,230.75;335.75;6,800.00
Jan 17, 2020 2:00 AM;Jan 17, 2020 3:00 AM;6,729.75;7,565.00;835.25;6,569.75
Jan 17, 2020 3:00 AM;Jan 17, 2020 4:00 AM;6,607.00;7,484.75;877.75;6,468.00
Jan 17, 2020 4:00 AM;Jan 17, 2020 5:00 AM;6,794.75;7,366.50;571.75;6,648.75
Jan 17, 2020 5:00 AM;Jan 17, 2020 6:00 AM;7,553.75;7,553.75;0.00;7,383.75
Jan 17, 2020 6:00 AM;Jan 17, 2020 7:00 AM;8,671.25;8,671.25;0.00;8,474.25
Jan 17, 2020 7:00 AM;Jan 17, 2020 8:00 AM;9,685.00;9,685.00;0.00;9,423.00
Jan 17, 2020 8:00 AM;Jan 17, 2020 9:00 AM;10,040.50;10,040.50;0.00;9,735.50
Jan 17, 2020 9:00 AM;Jan 17, 2020 10:00 AM;10,067.00;10,067.00;0.00;9,749.00
Jan 17, 2020 10:00 AM;Jan 17, 2020 11:00 AM;10,071.75;10,071.75;0.00;9,650.75
Jan 17, 2020 11:00 AM;Jan 17, 2020 12:00 PM;10,013.50;10,013.50;0.00;9,461.50
Jan 17, 2020 12:00 PM;Jan 17, 2020 1:00 PM;9,773.25;9,773.25;0.00;9,090.25
Jan 17, 2020 1:00 PM;Jan 17, 2020 2:00 PM;9,561.00;9,561.00;0.00;8,933.00
Jan 17, 2020 2:00 PM;Jan 17, 2020 3:00 PM;9,372.25;9,372.25;0.00;8,784.25
Jan 17, 2020 3:00 PM;Jan 17, 2020 4:00 PM;9,368.25;9,368.25;0.00;8,821.25
Jan 17, 2020 4:00 PM;Jan 17, 2020 5:00 PM;9,465.00;9,465.00;0.00;8,937.00
Jan 17, 2020 5:00 PM;Jan 17, 2020 6:00 PM;9,837.75;9,837.75;0.00;9,319.75
Jan 17, 2020 6:00 PM;Jan 17, 2020 7:00 PM;9,620.50;9,620.50;0.00;9,134.50
Jan 17, 2020 7:00 PM;Jan 17, 2020 8:00 PM;9,157.50;9,157.50;0.00;8,693.50
Jan 17, 2020 8:00 PM;Jan 17, 2020 9:00 PM;8,509.50;8,509.50;0.00;8,031.50
Jan 17, 2020 9:00 PM;Jan 17, 2020 10:00 PM;7,967.75;8,221.00;253.25;7,543.75
Jan 17, 2020 10:00 PM;Jan 17, 2020 11:00 PM;7,794.00;8,162.00;368.00;7,456.00
Jan 17, 2020 11:00 PM;Jan 18, 2020 12:00 AM;7,313.50;8,168.75;855.25;7,070.50
Jan 18, 2020 12:00 AM;Jan 18, 2020 1:00 AM;6,938.50;7,476.25;537.75;6,754.50
Jan 18, 2020 1:00 AM;Jan 18, 2020 2:00 AM;6,605.50;6,992.00;386.50;6,495.50
Jan 18, 2020 2:00 AM;Jan 18, 2020 3:00 AM;6,436.25;6,828.00;391.75;6,390.25
Jan 18, 2020 3:00 AM;Jan 18, 2020 4:00 AM;6,286.25;6,738.75;452.50;6,263.25
Jan 18, 2020 4:00 AM;Jan 18, 2020 5:00 AM;6,330.00;6,801.25;471.25;6,319.00
Jan 18, 2020 5:00 AM;Jan 18, 2020 6:00 AM;6,562.00;6,699.50;137.50;6,557.00
Jan 18, 2020 6:00 AM;Jan 18, 2020 7:00 AM;6,994.25;7,112.50;118.25;6,990.25
Jan 18, 2020 7:00 AM;Jan 18, 2020 8:00 AM;7,587.00;7,587.00;0.00;7,583.00
Jan 18, 2020 8:00 AM;Jan 18, 2020 9:00 AM;8,182.00;8,182.00;0.00;8,175.00
Jan 18, 2020 9:00 AM;Jan 18, 2020 10:00 AM;8,664.50;8,664.50;0.00;8,652.50
Jan 18, 2020 10:00 AM;Jan 18, 2020 11:00 AM;8,967.50;8,967.50;0.00;8,947.50
Jan 18, 2020 11:00 AM;Jan 18, 2020 12:00 PM;9,107.50;9,107.50;0.00;9,064.50
Jan 18, 2020 12:00 PM;Jan 18, 2020 1:00 PM;8,912.25;8,912.25;0.00;8,853.25
Jan 18, 2020 1:00 PM;Jan 18, 2020 2:00 PM;8,642.50;8,642.50;0.00;8,574.50
Jan 18, 2020 2:00 PM;Jan 18, 2020 3:00 PM;8,426.50;8,426.50;0.00;8,360.50
Jan 18, 2020 3:00 PM;Jan 18, 2020 4:00 PM;8,351.75;8,351.75;0.00;8,296.75
Jan 18, 2020 4:00 PM;Jan 18, 2020 5:00 PM;8,423.00;8,423.00;0.00;8,395.00
Jan 18, 2020 5:00 PM;Jan 18, 2020 6:00 PM;8,685.00;8,685.00;0.00;8,664.00
Jan 18, 2020 6:00 PM;Jan 18, 2020 7:00 PM;8,522.75;8,522.75;0.00;8,501.75
Jan 18, 2020 7:00 PM;Jan 18, 2020 8:00 PM;8,139.25;8,139.25;0.00;8,121.25
Jan 18, 2020 8:00 PM;Jan 18, 2020 9:00 PM;7,734.75;7,734.75;0.00;7,694.75
Jan 18, 2020 9:00 PM;Jan 18, 2020 10:00 PM;7,298.50;7,298.50;0.00;7,239.50
Jan 18, 2020 10:00 PM;Jan 18, 2020 11:00 PM;7,243.50;7,243.50;0.00;7,135.50
Jan 18, 2020 11:00 PM;Jan 19, 2020 12:00 AM;6,805.00;6,805.00;0.00;6,642.00
Jan 19, 2020 12:00 AM;Jan 19, 2020 1:00 AM;6,492.75;6,738.25;245.50;6,220.75
Jan 19, 2020 1:00 AM;Jan 19, 2020 2:00 AM;6,217.75;6,944.00;726.25;5,894.75
Jan 19, 2020 2:00 AM;Jan 19, 2020 3:00 AM;6,055.25;6,788.25;733.00;5,610.25
Jan 19, 2020 3:00 AM;Jan 19, 2020 4:00 AM;5,895.50;7,084.75;1,189.25;5,436.50
Jan 19, 2020 4:00 AM;Jan 19, 2020 5:00 AM;5,892.25;6,917.75;1,025.50;5,338.25
Jan 19, 2020 5:00 AM;Jan 19, 2020 6:00 AM;6,090.25;7,234.00;1,143.75;5,521.25
Jan 19, 2020 6:00 AM;Jan 19, 2020 7:00 AM;6,308.00;7,202.50;894.50;5,718.00
Jan 19, 2020 7:00 AM;Jan 19, 2020 8:00 AM;6,769.75;6,976.25;206.50;6,079.75
Jan 19, 2020 8:00 AM;Jan 19, 2020 9:00 AM;7,253.00;7,315.50;62.50;6,512.00
Jan 19, 2020 9:00 AM;Jan 19, 2020 10:00 AM;7,674.75;7,677.50;2.75;6,782.75
Jan 19, 2020 10:00 AM;Jan 19, 2020 11:00 AM;7,963.00;7,963.00;0.00;7,024.00
Jan 19, 2020 11:00 AM;Jan 19, 2020 12:00 PM;8,179.50;8,179.50;0.00;7,101.50
Jan 19, 2020 12:00 PM;Jan 19, 2020 1:00 PM;8,011.50;8,011.50;0.00;6,778.50
Jan 19, 2020 1:00 PM;Jan 19, 2020 2:00 PM;7,793.75;7,793.75;0.00;6,341.75
Jan 19, 2020 2:00 PM;Jan 19, 2020 3:00 PM;7,534.00;7,589.50;55.50;5,962.00
Jan 19, 2020 3:00 PM;Jan 19, 2020 4:00 PM;7,461.25;7,461.25;0.00;5,821.25
Jan 19, 2020 4:00 PM;Jan 19, 2020 5:00 PM;7,661.00;7,661.00;0.00;5,929.00
Jan 19, 2020 5:00 PM;Jan 19, 2020 6:00 PM;8,146.25;8,146.25;0.00;6,417.25
Jan 19, 2020 6:00 PM;Jan 19, 2020 7:00 PM;8,236.50;8,236.50;0.00;6,577.50
Jan 19, 2020 7:00 PM;Jan 19, 2020 8:00 PM;8,030.00;8,030.00;0.00;6,363.00
Jan 19, 2020 8:00 PM;Jan 19, 2020 9:00 PM;7,709.00;7,709.00;0.00;6,015.00
Jan 19, 2020 9:00 PM;Jan 19, 2020 10:00 PM;7,425.25;7,425.25;0.00;5,804.25
Jan 19, 2020 10:00 PM;Jan 19, 2020 11:00 PM;7,479.00;7,479.00;0.00;5,894.00
Jan 19, 2020 11:00 PM;Jan 20, 2020 12:00 AM;7,131.50;7,131.50;0.00;5,571.50
Jan 20, 2020 12:00 AM;Jan 20, 2020 1:00 AM;6,854.25;7,308.00;453.75;5,418.25
Jan 20, 2020 1:00 AM;Jan 20, 2020 2:00 AM;6,698.25;7,485.25;787.00;5,343.25
Jan 20, 2020 2:00 AM;Jan 20, 2020 3:00 AM;6,601.00;7,654.00;1,053.00;5,347.00
Jan 20, 2020 3:00 AM;Jan 20, 2020 4:00 AM;6,507.00;7,465.75;958.75;5,292.00
Jan 20, 2020 4:00 AM;Jan 20, 2020 5:00 AM;6,664.00;7,508.75;844.75;5,492.00
Jan 20, 2020 5:00 AM;Jan 20, 2020 6:00 AM;7,429.25;8,054.50;625.25;6,382.25
Jan 20, 2020 6:00 AM;Jan 20, 2020 7:00 AM;8,636.00;8,636.00;0.00;7,746.00
Jan 20, 2020 7:00 AM;Jan 20, 2020 8:00 AM;9,643.25;9,643.25;0.00;8,832.25
Jan 20, 2020 8:00 AM;Jan 20, 2020 9:00 AM;10,037.75;10,037.75;0.00;9,199.75
Jan 20, 2020 9:00 AM;Jan 20, 2020 10:00 AM;10,093.75;10,093.75;0.00;9,356.75
Jan 20, 2020 10:00 AM;Jan 20, 2020 11:00 AM;10,101.00;10,101.00;0.00;9,526.00
Jan 20, 2020 11:00 AM;Jan 20, 2020 12:00 PM;10,037.75;10,037.75;0.00;9,462.75
Jan 20, 2020 12:00 PM;Jan 20, 2020 1:00 PM;9,832.00;9,832.00;0.00;9,324.00
Jan 20, 2020 1:00 PM;Jan 20, 2020 2:00 PM;9,736.50;9,736.50;0.00;9,259.50
Jan 20, 2020 2:00 PM;Jan 20, 2020 3:00 PM;9,616.75;9,616.75;0.00;9,157.75
Jan 20, 2020 3:00 PM;Jan 20, 2020 4:00 PM;9,612.75;9,612.75;0.00;9,259.75
Jan 20, 2020 4:00 PM;Jan 20, 2020 5:00 PM;9,741.00;9,741.00;0.00;9,385.00
Jan 20, 2020 5:00 PM;Jan 20, 2020 6:00 PM;10,091.75;10,091.75;0.00;9,806.75
Jan 20, 2020 6:00 PM;Jan 20, 2020 7:00 PM;10,000.50;10,000.50;0.00;9,819.50
Jan 20, 2020 7:00 PM;Jan 20, 2020 8:00 PM;9,576.25;9,576.25;0.00;9,412.25
Jan 20, 2020 8:00 PM;Jan 20, 2020 9:00 PM;9,099.50;9,099.50;0.00;8,921.50
Jan 20, 2020 9:00 PM;Jan 20, 2020 10:00 PM;8,454.75;8,454.75;0.00;8,312.75
Jan 20, 2020 10:00 PM;Jan 20, 2020 11:00 PM;8,206.75;8,206.75;0.00;8,105.75
Jan 20, 2020 11:00 PM;Jan 21, 2020 12:00 AM;7,704.50;7,733.75;29.25;7,622.50
Jan 21, 2020 12:00 AM;Jan 21, 2020 1:00 AM;7,447.75;7,841.50;393.75;7,412.75
Jan 21, 2020 1:00 AM;Jan 21, 2020 2:00 AM;7,168.50;7,716.00;547.50;7,155.50
Jan 21, 2020 2:00 AM;Jan 21, 2020 3:00 AM;7,068.75;7,698.25;629.50;7,056.75
Jan 21, 2020 3:00 AM;Jan 21, 2020 4:00 AM;6,953.25;7,954.50;1,001.25;6,937.25
Jan 21, 2020 4:00 AM;Jan 21, 2020 5:00 AM;7,073.75;7,724.00;650.25;7,051.75
Jan 21, 2020 5:00 AM;Jan 21, 2020 6:00 AM;7,708.75;7,780.75;72.00;7,683.75
Jan 21, 2020 6:00 AM;Jan 21, 2020 7:00 AM;8,913.50;8,913.50;0.00;8,861.50
Jan 21, 2020 7:00 AM;Jan 21, 2020 8:00 AM;9,784.00;9,784.00;0.00;9,694.00
Jan 21, 2020 8:00 AM;Jan 21, 2020 9:00 AM;10,099.75;10,099.75;0.00;9,976.75
Jan 21, 2020 9:00 AM;Jan 21, 2020 10:00 AM;10,104.25;10,104.25;0.00;9,924.25
Jan 21, 2020 10:00 AM;Jan 21, 2020 11:00 AM;10,063.50;10,063.50;0.00;9,873.50
Jan 21, 2020 11:00 AM;Jan 21, 2020 12:00 PM;9,976.75;9,976.75;0.00;9,793.75
Jan 21, 2020 12:00 PM;Jan 21, 2020 1:00 PM;9,747.50;9,747.50;0.00;9,571.50
Jan 21, 2020 1:00 PM;Jan 21, 2020 2:00 PM;9,669.25;9,669.25;0.00;9,513.25
Jan 21, 2020 2:00 PM;Jan 21, 2020 3:00 PM;9,556.50;9,556.50;0.00;9,444.50
