country,local_date,daily_mean_load_mwh,daily_mean_temperature_c,hourly_count,weekday,public_holiday_flag,holiday_name,day_type,matching_baseline_mwh,relative_load_deviation_pct
Germany,2020-11-09,59459.68,7.43,24,Monday,0,,ordinary weekday,62251.37,-4.48
Germany,2020-11-10,61467.35,6.74,24,Tuesday,0,,ordinary weekday,63032.66,-2.48
Germany,2020-11-11,61745.33,7.75,24,Wednesday,0,,ordinary weekday,62910.90,-1.85
Germany,2020-11-12,62351.44,8.45,24,Thursday,0,,ordinary weekday,63660.68,-2.06
Germany,2020-11-13,60585.39,8.83,24,Friday,0,,ordinary weekday,61444.78,-1.40
Germany,2020-11-14,51466.74,10.77,24,Saturday,0,,weekend,,
Germany,2020-11-15,50012.39,10.93,24,Sunday,0,,weekend,,
Germany,2020-11-16,61978.34,9.51,24,Monday,0,,ordinary weekday,62251.37,-0.44
Germany,2020-11-17,63754.59,9.28,24,Tuesday,0,,ordinary weekday,63032.66,1.15
Germany,2020-11-18,62624.51,9.34,24,Wednesday,0,,ordinary weekday,62910.90,-0.46
Germany,2020-11-19,64946.11,8.38,24,Thursday,0,,ordinary weekday,63660.68,2.02
Germany,2020-11-20,62361.46,3.61,24,Friday,0,,ordinary weekday,61444.78,1.49
Germany,2020-11-21,55772.45,3.04,24,Saturday,0,,weekend,,
Germany,2020-11-22,52417.76,5.53,24,Sunday,0,,weekend,,
Germany,2020-11-23,63525.02,5.35,24,Monday,0,,ordinary weekday,62251.37,2.05
Germany,2020-11-24,65279.18,4.55,24,Tuesday,0,,ordinary weekday,63032.66,3.56
Germany,2020-11-25,64788.00,3.77,24,Wednesday,0,,ordinary weekday,62910.90,2.98
Germany,2020-11-26,64650.24,4.42,24,Thursday,0,,ordinary weekday,63660.68,1.55
Germany,2020-11-27,62483.48,3.57,24,Friday,0,,ordinary weekday,61444.78,1.69
Germany,2020-11-28,55037.03,1.99,24,Saturday,0,,weekend,,
Germany,2020-11-29,51813.19,0.71,24,Sunday,0,,weekend,,
Germany,2020-11-30,64725.44,-0.04,24,Monday,0,,ordinary weekday,62251.37,3.97
Germany,2020-12-01,65359.59,2.19,24,Tuesday,0,,ordinary weekday,60727.34,7.63
Germany,2020-12-02,65356.65,0.90,24,Wednesday,0,,ordinary weekday,59895.73,9.12
Germany,2020-12-03,68156.94,0.80,24,Thursday,0,,ordinary weekday,58876.19,15.76
Germany,2020-12-04,66189.47,2.21,24,Friday,0,,ordinary weekday,64235.15,3.04
Germany,2020-12-05,55419.07,1.84,24,Saturday,0,,weekend,,
Germany,2020-12-06,52308.95,2.63,24,Sunday,0,,weekend,,
Germany,2020-12-07,65318.22,3.12,24,Monday,0,,ordinary weekday,59346.58,10.06
Germany,2020-12-08,64531.69,1.73,24,Tuesday,0,,ordinary weekday,60727.34,6.26
Germany,2020-12-09,65632.60,1.26,24,Wednesday,0,,ordinary weekday,59895.73,9.58
Germany,2020-12-10,65592.52,0.37,24,Thursday,0,,ordinary weekday,58876.19,11.41
Germany,2020-12-11,65772.85,1.05,24,Friday,0,,ordinary weekday,64235.15,2.39
Germany,2020-12-12,55929.84,3.29,24,Saturday,0,,weekend,,
Germany,2020-12-13,51009.08,4.41,24,Sunday,0,,weekend,,
Germany,2020-12-14,63235.98,4.84,24,Monday,0,,ordinary weekday,59346.58,6.55
Germany,2020-12-15,64228.42,5.95,24,Tuesday,0,,ordinary weekday,60727.34,5.77
Germany,2020-12-16,62755.52,6.24,24,Wednesday,0,,ordinary weekday,59895.73,4.77
Germany,2020-12-17,63229.73,6.11,24,Thursday,0,,ordinary weekday,58876.19,7.39
Germany,2020-12-18,60743.11,5.08,24,Friday,0,,ordinary weekday,64235.15,-5.44
Germany,2020-12-19,53623.67,5.11,24,Saturday,0,,weekend,,
Germany,2020-12-20,49735.51,5.33,24,Sunday,0,,weekend,,
Germany,2020-12-21,57065.72,5.39,24,Monday,0,,ordinary weekday,59346.58,-3.84
Germany,2020-12-22,57717.77,10.00,24,Tuesday,0,,ordinary weekday,60727.34,-4.96
Germany,2020-12-23,53106.32,9.15,24,Wednesday,0,,ordinary weekday,59895.73,-11.34
Germany,2020-12-24,48383.68,5.52,24,Thursday,0,,ordinary weekday,58876.19,-17.82
Germany,2020-12-25,45624.60,1.32,24,Friday,1,Christmas Day,weekday public holiday,64235.15,-28.97
Germany,2020-12-26,47354.34,0.59,24,Saturday,1,Boxing Day,weekend public holiday,,
Germany,2020-12-27,51316.72,1.53,24,Sunday,0,,weekend,,
Germany,2020-12-28,51766.39,1.96,24,Monday,0,,ordinary weekday,59346.58,-12.77
Germany,2020-12-29,51799.25,1.43,24,Tuesday,0,,ordinary weekday,60727.34,-14.70
Germany,2020-12-30,52627.54,1.61,24,Wednesday,0,,ordinary weekday,59895.73,-12.13
Germany,2020-12-31,49018.08,1.31,24,Thursday,0,,ordinary weekday,58876.19,-16.74
Germany,2021-01-01,45789.23,1.01,24,Friday,1,New Year's Day,weekday public holiday,64747.55,-29.28
Germany,2021-01-02,48823.43,0.73,24,Saturday,0,,weekend,,
Germany,2021-01-03,50513.59,0.54,24,Sunday,0,,weekend,,
Germany,2021-01-04,61514.99,0.39,24,Monday,0,,ordinary weekday,65040.63,-5.42
Germany,2021-01-05,63255.84,0.62,24,Tuesday,0,,ordinary weekday,66744.28,-5.23
Germany,2021-01-06,60547.18,0.44,24,Wednesday,0,,ordinary weekday,66066.52,-8.35
Germany,2021-01-07,63474.49,-0.11,24,Thursday,0,,ordinary weekday,66248.89,-4.19
Germany,2021-01-08,62650.68,-0.53,24,Friday,0,,ordinary weekday,64747.55,-3.24
Germany,2021-01-09,55457.16,-0.90,24,Saturday,0,,weekend,,
Germany,2021-01-10,53863.64,-1.11,24,Sunday,0,,weekend,,
Germany,2021-01-11,67925.72,-1.26,24,Monday,0,,ordinary weekday,65040.63,4.44
Germany,2021-01-12,68522.82,1.66,24,Tuesday,0,,ordinary weekday,66744.28,2.66
Germany,2021-01-13,68731.76,0.75,24,Wednesday,0,,ordinary weekday,66066.52,4.03
Germany,2021-01-14,67252.11,-0.17,24,Thursday,0,,ordinary weekday,66248.89,1.51
Germany,2021-01-15,65774.23,-2.02,24,Friday,0,,ordinary weekday,64747.55,1.59
Germany,2021-01-16,57990.71,-2.67,24,Saturday,0,,weekend,,
Germany,2021-01-17,54562.78,-1.74,24,Sunday,0,,weekend,,
Germany,2021-01-18,66163.20,0.88,24,Monday,0,,ordinary weekday,65040.63,1.73
Germany,2021-01-19,68007.71,2.65,24,Tuesday,0,,ordinary weekday,66744.28,1.89
Germany,2021-01-20,67667.67,4.85,24,Wednesday,0,,ordinary weekday,66066.52,2.42
Germany,2021-01-21,67584.59,6.36,24,Thursday,0,,ordinary weekday,66248.89,2.02
Germany,2021-01-22,65492.33,4.97,24,Friday,0,,ordinary weekday,64747.55,1.15
Germany,2021-01-23,55907.22,1.51,24,Saturday,0,,weekend,,
Germany,2021-01-24,52505.03,-0.07,24,Sunday,0,,weekend,,
Germany,2021-01-25,64558.60,-0.95,24,Monday,0,,ordinary weekday,65040.63,-0.74
Germany,2021-01-26,67190.74,0.02,24,Tuesday,0,,ordinary weekday,66744.28,0.67
Germany,2021-01-27,67319.48,0.32,24,Wednesday,0,,ordinary weekday,66066.52,1.90
Germany,2021-01-28,66684.38,3.20,24,Thursday,0,,ordinary weekday,66248.89,0.66
Germany,2021-01-29,65072.95,4.19,24,Friday,0,,ordinary weekday,64747.55,0.50
Germany,2021-01-30,56371.61,1.28,24,Saturday,0,,weekend,,
Germany,2021-01-31,54134.30,-1.30,24,Sunday,0,,weekend,,
Germany,2021-02-01,65082.76,0.68,24,Monday,0,,ordinary weekday,65194.94,-0.17
Germany,2021-02-02,65675.30,3.95,24,Tuesday,0,,ordinary weekday,65515.56,0.24
Germany,2021-02-03,66570.69,7.05,24,Wednesday,0,,ordinary weekday,65972.69,0.91
Germany,2021-02-04,64547.30,5.00,24,Thursday,0,,ordinary weekday,64952.92,-0.62
Germany,2021-02-05,63889.97,3.98,24,Friday,0,,ordinary weekday,64128.63,-0.37
Germany,2021-02-06,57659.56,2.52,24,Saturday,0,,weekend,,
Germany,2021-02-07,56405.23,-1.25,24,Sunday,0,,weekend,,
Germany,2021-02-08,66611.23,-4.67,24,Monday,0,,ordinary weekday,65194.94,2.17
Germany,2021-02-09,68285.00,-6.81,24,Tuesday,0,,ordinary weekday,65515.56,4.23
Germany,2021-02-10,68832.45,-7.40,24,Wednesday,0,,ordinary weekday,65972.69,4.33
Germany,2021-02-11,68487.32,-7.11,24,Thursday,0,,ordinary weekday,64952.92,5.44
Germany,2021-02-12,67529.70,-8.43,24,Friday,0,,ordinary weekday,64128.63,5.30
Germany,2021-02-13,59562.93,-7.92,24,Saturday,0,,weekend,,
Germany,2021-02-14,56945.77,-6.34,24,Sunday,0,,weekend,,
Germany,2021-02-15,68339.40,-1.94,24,Monday,0,,ordinary weekday,65194.94,4.82
Germany,2021-02-16,65950.27,4.08,24,Tuesday,0,,ordinary weekday,65515.56,0.66
Germany,2021-02-17,66015.46,5.75,24,Wednesday,0,,ordinary weekday,65972.69,0.06
Germany,2021-02-18,64997.46,5.33,24,Thursday,0,,ordinary weekday,64952.92,0.07
Germany,2021-02-19,63290.61,5.61,24,Friday,0,,ordinary weekday,64128.63,-1.31
Germany,2021-02-20,54005.51,7.40,24,Saturday,0,,weekend,,
Germany,2021-02-21,49429.79,8.01,24,Sunday,0,,weekend,,
Germany,2021-02-22,60746.38,7.53,24,Monday,0,,ordinary weekday,65194.94,-6.82
Germany,2021-02-23,62151.66,9.79,24,Tuesday,0,,ordinary weekday,65515.56,-5.13
Germany,2021-02-24,62472.17,10.87,24,Wednesday,0,,ordinary weekday,65972.69,-5.31
Germany,2021-02-25,61779.61,10.25,24,Thursday,0,,ordinary weekday,64952.92,-4.89
Germany,2021-02-26,61804.24,6.75,24,Friday,0,,ordinary weekday,64128.63,-3.62
Germany,2021-02-27,53043.46,4.28,24,Saturday,0,,weekend,,
Germany,2021-02-28,49841.90,4.03,24,Sunday,0,,weekend,,
Germany,2021-03-01,61365.02,4.12,24,Monday,0,,ordinary weekday,61899.30,-0.86
Germany,2021-03-02,61974.64,5.14,24,Tuesday,0,,ordinary weekday,62735.46,-1.21
Germany,2021-03-03,62646.45,6.51,24,Wednesday,0,,ordinary weekday,62196.07,0.72
Germany,2021-03-04,63055.67,5.10,24,Thursday,0,,ordinary weekday,63692.95,-1.00
Germany,2021-03-05,62626.98,2.07,24,Friday,0,,ordinary weekday,62847.21,-0.35
Germany,2021-03-06,54741.20,0.65,24,Saturday,0,,weekend,,
Germany,2021-03-07,52317.59,1.48,24,Sunday,0,,weekend,,
Germany,2021-03-08,62006.31,1.45,24,Monday,0,,ordinary weekday,61899.30,0.17
Germany,2021-03-09,64287.60,1.62,24,Tuesday,0,,ordinary weekday,62735.46,2.47
Germany,2021-03-10,64218.68,3.59,24,Wednesday,0,,ordinary weekday,62196.07,3.25
Germany,2021-03-11,67066.72,7.19,24,Thursday,0,,ordinary weekday,63692.95,5.30
Germany,2021-03-12,65094.24,5.84,24,Friday,0,,ordinary weekday,62847.21,3.58
Germany,2021-03-13,57732.05,5.75,24,Saturday,0,,weekend,,
Germany,2021-03-14,53542.52,4.02,24,Sunday,0,,weekend,,
Germany,2021-03-15,63590.11,3.73,24,Monday,0,,ordinary weekday,61899.30,2.73
Germany,2021-03-16,64428.50,3.56,24,Tuesday,0,,ordinary weekday,62735.46,2.70
Germany,2021-03-17,63549.89,2.47,24,Wednesday,0,,ordinary weekday,62196.07,2.18
Germany,2021-03-18,63438.10,1.40,24,Thursday,0,,ordinary weekday,63692.95,-0.40
Germany,2021-03-19,63710.94,1.20,24,Friday,0,,ordinary weekday,62847.21,1.37
Germany,2021-03-20,55254.62,0.25,24,Saturday,0,,weekend,,
Germany,2021-03-21,52841.52,3.24,24,Sunday,0,,weekend,,
Germany,2021-03-22,62631.26,3.41,24,Monday,0,,ordinary weekday,61899.30,1.18
Germany,2021-03-23,63296.36,4.68,24,Tuesday,0,,ordinary weekday,62735.46,0.89
Germany,2021-03-24,62360.98,6.45,24,Wednesday,0,,ordinary weekday,62196.07,0.27
Germany,2021-03-25,61211.32,7.48,24,Thursday,0,,ordinary weekday,63692.95,-3.90
Germany,2021-03-26,59956.68,8.93,24,Friday,0,,ordinary weekday,62847.21,-4.60
Germany,2021-03-27,54857.03,6.45,24,Saturday,0,,weekend,,
Germany,2021-03-28,50540.54,7.23,23,Sunday,0,,weekend,,
Germany,2021-03-29,59903.81,10.84,24,Monday,0,,ordinary weekday,61899.30,-3.22
Germany,2021-03-30,59690.21,11.94,24,Tuesday,0,,ordinary weekday,62735.46,-4.85
Germany,2021-03-31,58204.36,12.99,24,Wednesday,0,,ordinary weekday,62196.07,-6.42
Germany,2021-04-01,57500.95,11.96,24,Thursday,0,,ordinary weekday,60993.66,-5.73
Germany,2021-04-02,48695.50,6.91,24,Friday,1,Good Friday,weekday public holiday,60425.72,-19.41
Germany,2021-04-03,48752.30,5.63,24,Saturday,0,,weekend,,
Germany,2021-04-04,45759.19,4.82,24,Sunday,0,,weekend,,
Germany,2021-04-05,50302.90,3.57,24,Monday,1,Easter Monday,weekday public holiday,59603.98,-15.60
Germany,2021-04-06,62734.81,1.00,24,Tuesday,0,,ordinary weekday,61302.78,2.34
Germany,2021-04-07,65574.79,1.24,24,Wednesday,0,,ordinary weekday,61851.41,6.02
Germany,2021-04-08,63570.77,2.65,24,Thursday,0,,ordinary weekday,60993.66,4.23
Germany,2021-04-09,62082.96,6.12,24,Friday,0,,ordinary weekday,60425.72,2.74
Germany,2021-04-10,51714.46,7.23,24,Saturday,0,,weekend,,
Germany,2021-04-11,49918.24,8.26,24,Sunday,0,,weekend,,
Germany,2021-04-12,61393.80,3.71,24,Monday,0,,ordinary weekday,59603.98,3.00
Germany,2021-04-13,63347.70,3.25,24,Tuesday,0,,ordinary weekday,61302.78,3.34
Germany,2021-04-14,62581.46,3.05,24,Wednesday,0,,ordinary weekday,61851.41,1.18
Germany,2021-04-15,62799.28,2.97,24,Thursday,0,,ordinary weekday,60993.66,2.96
Germany,2021-04-16,62077.11,4.29,24,Friday,0,,ordinary weekday,60425.72,2.73
Germany,2021-04-17,52694.66,5.29,24,Saturday,0,,weekend,,
Germany,2021-04-18,48140.64,7.01,24,Sunday,0,,weekend,,
Germany,2021-04-19,59939.11,8.04,24,Monday,0,,ordinary weekday,59603.98,0.56
Germany,2021-04-20,60461.38,9.06,24,Tuesday,0,,ordinary weekday,61302.78,-1.37
Germany,2021-04-21,60508.70,9.25,24,Wednesday,0,,ordinary weekday,61851.41,-2.17
Germany,2021-04-22,61142.92,6.76,24,Thursday,0,,ordinary weekday,60993.66,0.24
Germany,2021-04-23,58885.53,6.95,24,Friday,0,,ordinary weekday,60425.72,-2.55
Germany,2021-04-24,50064.47,7.49,24,Saturday,0,,weekend,,
Germany,2021-04-25,46508.97,6.71,24,Sunday,0,,weekend,,
Germany,2021-04-26,57479.03,6.44,24,Monday,0,,ordinary weekday,59603.98,-3.57
Germany,2021-04-27,58667.24,7.60,24,Tuesday,0,,ordinary weekday,61302.78,-4.30
Germany,2021-04-28,58740.68,10.31,24,Wednesday,0,,ordinary weekday,61851.41,-5.03
Germany,2021-04-29,59954.38,10.34,24,Thursday,0,,ordinary weekday,60993.66,-1.70
Germany,2021-04-30,58657.28,7.86,24,Friday,0,,ordinary weekday,60425.72,-2.93
Germany,2021-05-01,46432.52,8.12,24,Saturday,1,Labour Day,weekend public holiday,,
Germany,2021-05-02,46876.39,7.27,24,Sunday,0,,weekend,,
Germany,2021-05-03,59040.12,7.20,24,Monday,0,,ordinary weekday,57084.98,3.42
Germany,2021-05-04,63056.77,9.48,24,Tuesday,0,,ordinary weekday,59327.14,6.29
Germany,2021-05-05,63083.18,7.37,24,Wednesday,0,,ordinary weekday,59786.91,5.51
Germany,2021-05-06,62118.79,6.70,24,Thursday,0,,ordinary weekday,59890.06,3.72
Germany,2021-05-07,59421.66,6.88,24,Friday,0,,ordinary weekday,56382.78,5.39
Germany,2021-05-08,50699.62,8.78,24,Saturday,0,,weekend,,
Germany,2021-05-09,46886.54,16.78,24,Sunday,0,,weekend,,
Germany,2021-05-10,57784.77,17.28,24,Monday,0,,ordinary weekday,57084.98,1.23
Germany,2021-05-11,58291.09,14.21,24,Tuesday,0,,ordinary weekday,59327.14,-1.75
Germany,2021-05-12,58014.55,11.85,24,Wednesday,0,,ordinary weekday,59786.91,-2.96
Germany,2021-05-13,47035.06,11.05,24,Thursday,1,Ascension Day,weekday public holiday,59890.06,-21.46
Germany,2021-05-14,50779.01,10.99,24,Friday,0,,ordinary weekday,56382.78,-9.94
Germany,2021-05-15,48075.80,10.82,24,Saturday,0,,weekend,,
Germany,2021-05-16,45538.58,11.21,24,Sunday,0,,weekend,,
Germany,2021-05-17,56739.59,10.93,24,Monday,0,,ordinary weekday,57084.98,-0.61
Germany,2021-05-18,58451.58,10.65,24,Tuesday,0,,ordinary weekday,59327.14,-1.48
Germany,2021-05-19,58105.10,10.12,24,Wednesday,0,,ordinary weekday,59786.91,-2.81
Germany,2021-05-20,58191.47,10.68,24,Thursday,0,,ordinary weekday,59890.06,-2.84
Germany,2021-05-21,58819.25,12.39,24,Friday,0,,ordinary weekday,56382.78,4.32
Germany,2021-05-22,51171.16,11.11,24,Saturday,0,,weekend,,
Germany,2021-05-23,45077.32,10.98,24,Sunday,0,,weekend,,
Germany,2021-05-24,45646.50,12.51,24,Monday,1,Whit Monday,weekday public holiday,57084.98,-20.04
Germany,2021-05-25,57509.12,10.29,24,Tuesday,0,,ordinary weekday,59327.14,-3.06
Germany,2021-05-26,59944.80,10.33,24,Wednesday,0,,ordinary weekday,59786.91,0.26
Germany,2021-05-27,59359.91,10.47,24,Thursday,0,,ordinary weekday,59890.06,-0.89
Germany,2021-05-28,56511.21,11.42,24,Friday,0,,ordinary weekday,56382.78,0.23
Germany,2021-05-29,48563.18,11.83,24,Saturday,0,,weekend,,
Germany,2021-05-30,44472.84,12.63,24,Sunday,0,,weekend,,
Germany,2021-05-31,54775.45,13.89,24,Monday,0,,ordinary weekday,57084.98,-4.05
Germany,2021-06-01,56318.76,15.58,24,Tuesday,0,,ordinary weekday,58138.06,-3.13
Germany,2021-06-02,57037.03,17.18,24,Wednesday,0,,ordinary weekday,58008.56,-1.67
Germany,2021-06-03,51473.77,19.05,24,Thursday,0,,ordinary weekday,56873.05,-9.49
Germany,2021-06-04,53239.98,19.34,24,Friday,0,,ordinary weekday,56755.40,-6.19
Germany,2021-06-05,47771.92,18.12,24,Saturday,0,,weekend,,
Germany,2021-06-06,44763.98,16.25,24,Sunday,0,,weekend,,
Germany,2021-06-07,56057.97,16.81,24,Monday,0,,ordinary weekday,57443.39,-2.41
Germany,2021-06-08,57510.65,17.66,24,Tuesday,0,,ordinary weekday,58138.06,-1.08
Germany,2021-06-09,57801.35,18.55,24,Wednesday,0,,ordinary weekday,58008.56,-0.36
Germany,2021-06-10,57796.27,19.08,24,Thursday,0,,ordinary weekday,56873.05,1.62
Germany,2021-06-11,57284.44,19.50,24,Friday,0,,ordinary weekday,56755.40,0.93
Germany,2021-06-12,50055.75,18.22,24,Saturday,0,,weekend,,
Germany,2021-06-13,45619.95,15.67,24,Sunday,0,,weekend,,
Germany,2021-06-14,56128.57,17.86,24,Monday,0,,ordinary weekday,57443.39,-2.29
Germany,2021-06-15,58294.32,19.05,24,Tuesday,0,,ordinary weekday,58138.06,0.27
Germany,2021-06-16,58825.52,21.31,24,Wednesday,0,,ordinary weekday,58008.56,1.41
Germany,2021-06-17,60995.53,24.54,24,Thursday,0,,ordinary weekday,56873.05,7.25
Germany,2021-06-18,60166.47,24.67,24,Friday,0,,ordinary weekday,56755.40,6.01
Germany,2021-06-19,51610.43,24.39,24,Saturday,0,,weekend,,
Germany,2021-06-20,47443.95,22.97,24,Sunday,0,,weekend,,
Germany,2021-06-21,58982.92,19.69,24,Monday,0,,ordinary weekday,57443.39,2.68
Germany,2021-06-22,59304.85,16.72,24,Tuesday,0,,ordinary weekday,58138.06,2.01
Germany,2021-06-23,57548.76,17.01,24,Wednesday,0,,ordinary weekday,58008.56,-0.79
Germany,2021-06-24,57226.65,17.00,24,Thursday,0,,ordinary weekday,56873.05,0.62
Germany,2021-06-25,56330.72,16.90,24,Friday,0,,ordinary weekday,56755.40,-0.75
Germany,2021-06-26,48122.47,18.51,24,Saturday,0,,weekend,,
Germany,2021-06-27,44842.86,20.31,24,Sunday,0,,weekend,,
Germany,2021-06-28,58604.09,21.61,24,Monday,0,,ordinary weekday,57443.39,2.02
Germany,2021-06-29,59261.72,19.70,24,Tuesday,0,,ordinary weekday,58138.06,1.93
Germany,2021-06-30,58830.11,16.35,24,Wednesday,0,,ordinary weekday,58008.56,1.42
Germany,2021-07-01,60065.96,14.67,24,Thursday,0,,ordinary weekday,58115.07,3.36
Germany,2021-07-02,57138.59,16.36,24,Friday,0,,ordinary weekday,56725.53,0.73
Germany,2021-07-03,48295.27,18.23,24,Saturday,0,,weekend,,
Germany,2021-07-04,45020.71,18.69,24,Sunday,0,,weekend,,
Germany,2021-07-05,56893.05,17.59,24,Monday,0,,ordinary weekday,56835.80,0.10
Germany,2021-07-06,59648.71,19.47,24,Tuesday,0,,ordinary weekday,58497.70,1.97
Germany,2021-07-07,58674.44,18.23,24,Wednesday,0,,ordinary weekday,57928.19,1.29
Germany,2021-07-08,58020.69,17.89,24,Thursday,0,,ordinary weekday,58115.07,-0.16
Germany,2021-07-09,57556.39,17.05,24,Friday,0,,ordinary weekday,56725.53,1.46
Germany,2021-07-10,48883.22,17.93,24,Saturday,0,,weekend,,
Germany,2021-07-11,45071.98,18.35,24,Sunday,0,,weekend,,
Germany,2021-07-12,57753.97,19.40,24,Monday,0,,ordinary weekday,56835.80,1.62
Germany,2021-07-13,59316.30,19.32,24,Tuesday,0,,ordinary weekday,58497.70,1.40
Germany,2021-07-14,59153.40,17.82,24,Wednesday,0,,ordinary weekday,57928.19,2.12
Germany,2021-07-15,57804.07,18.26,24,Thursday,0,,ordinary weekday,58115.07,-0.54
Germany,2021-07-16,57201.47,18.77,24,Friday,0,,ordinary weekday,56725.53,0.84
Germany,2021-07-17,49115.34,19.63,24,Saturday,0,,weekend,,
Germany,2021-07-18,45726.60,19.60,24,Sunday,0,,weekend,,
Germany,2021-07-19,56415.77,18.17,24,Monday,0,,ordinary weekday,56835.80,-0.74
Germany,2021-07-20,57722.91,17.00,24,Tuesday,0,,ordinary weekday,58497.70,-1.32
Germany,2021-07-21,56908.70,17.95,24,Wednesday,0,,ordinary weekday,57928.19,-1.76
Germany,2021-07-22,56980.60,18.53,24,Thursday,0,,ordinary weekday,58115.07,-1.95
Germany,2021-07-23,56090.71,19.04,24,Friday,0,,ordinary weekday,56725.53,-1.12
Germany,2021-07-24,48582.33,20.26,24,Saturday,0,,weekend,,
Germany,2021-07-25,45958.97,20.55,24,Sunday,0,,weekend,,
Germany,2021-07-26,56280.43,20.20,24,Monday,0,,ordinary weekday,56835.80,-0.98
Germany,2021-07-27,57302.86,19.69,24,Tuesday,0,,ordinary weekday,58497.70,-2.04
Germany,2021-07-28,56976.23,18.79,24,Wednesday,0,,ordinary weekday,57928.19,-1.64
Germany,2021-07-29,57704.01,18.23,24,Thursday,0,,ordinary weekday,58115.07,-0.71
Germany,2021-07-30,55640.48,18.89,24,Friday,0,,ordinary weekday,56725.53,-1.91
Germany,2021-07-31,49148.73,18.05,24,Saturday,0,,weekend,,
Germany,2021-08-01,44038.39,16.29,24,Sunday,0,,weekend,,
Germany,2021-08-02,54222.01,15.66,24,Monday,0,,ordinary weekday,55410.87,-2.15
Germany,2021-08-03,55183.06,15.72,24,Tuesday,0,,ordinary weekday,56455.58,-2.25
Germany,2021-08-04,54444.41,16.20,24,Wednesday,0,,ordinary weekday,55940.62,-2.67
Germany,2021-08-05,55155.27,17.00,24,Thursday,0,,ordinary weekday,56105.29,-1.69
Germany,2021-08-06,54404.50,17.32,24,Friday,0,,ordinary weekday,55164.62,-1.38
Germany,2021-08-07,46900.07,17.55,24,Saturday,0,,weekend,,
Germany,2021-08-08,44991.91,16.81,24,Sunday,0,,weekend,,
Germany,2021-08-09,53244.22,17.02,24,Monday,0,,ordinary weekday,55410.87,-3.91
Germany,2021-08-10,54336.26,17.39,24,Tuesday,0,,ordinary weekday,56455.58,-3.75
Germany,2021-08-11,54561.53,18.30,24,Wednesday,0,,ordinary weekday,55940.62,-2.47
Germany,2021-08-12,54720.82,20.29,24,Thursday,0,,ordinary weekday,56105.29,-2.47
Germany,2021-08-13,55206.11,21.31,24,Friday,0,,ordinary weekday,55164.62,0.08
Germany,2021-08-14,48134.44,20.37,24,Saturday,0,,weekend,,
Germany,2021-08-15,44807.52,20.61,24,Sunday,0,,weekend,,
Germany,2021-08-16,56390.01,17.30,24,Monday,0,,ordinary weekday,55410.87,1.77
Germany,2021-08-17,57888.09,14.03,24,Tuesday,0,,ordinary weekday,56455.58,2.54
Germany,2021-08-18,57669.23,15.60,24,Wednesday,0,,ordinary weekday,55940.62,3.09
Germany,2021-08-19,57278.68,17.09,24,Thursday,0,,ordinary weekday,56105.29,2.09
Germany,2021-08-20,55003.35,17.73,24,Friday,0,,ordinary weekday,55164.62,-0.29
Germany,2021-08-21,46669.40,18.67,24,Saturday,0,,weekend,,
Germany,2021-08-22,44325.25,17.79,24,Sunday,0,,weekend,,
Germany,2021-08-23,55918.30,16.43,24,Monday,0,,ordinary weekday,55410.87,0.92
Germany,2021-08-24,56476.18,15.38,24,Tuesday,0,,ordinary weekday,56455.58,0.04
Germany,2021-08-25,57087.33,15.56,24,Wednesday,0,,ordinary weekday,55940.62,2.05
Germany,2021-08-26,57266.40,14.69,24,Thursday,0,,ordinary weekday,56105.29,2.07
Germany,2021-08-27,56044.52,13.63,24,Friday,0,,ordinary weekday,55164.62,1.60
Germany,2021-08-28,47918.75,13.85,24,Saturday,0,,weekend,,
Germany,2021-08-29,45647.41,13.85,24,Sunday,0,,weekend,,
Germany,2021-08-30,57279.81,15.45,24,Monday,0,,ordinary weekday,55410.87,3.37
Germany,2021-08-31,58394.31,15.46,24,Tuesday,0,,ordinary weekday,56455.58,3.43
Germany,2021-09-01,57512.12,15.34,24,Wednesday,0,,ordinary weekday,58410.59,-1.54
