country,model_family,target_date,branch,specification_id,forecast_origin_local,forecast_origin_utc,information_cutoff_utc,timestamp_utc,interval_end_utc,timestamp_local,local_date,actual_load_mwh,forecast_mwh,bridge_used,source_timestamp_utc,source_actual_mwh,source_kind,is_target_day,evaluated,status,mapping_issue_count
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T12:00:00+00:00,2024-07-25 13:00:00+00:00,2024-07-25T14:00:00+02:00,2024-07-25,6425.5,7327.342101998228,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T13:00:00+00:00,2024-07-25 14:00:00+00:00,2024-07-25T15:00:00+02:00,2024-07-25,6289.5,7327.34210199822,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T14:00:00+00:00,2024-07-25 15:00:00+00:00,2024-07-25T16:00:00+02:00,2024-07-25,6222.25,7327.342101998216,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T15:00:00+00:00,2024-07-25 16:00:00+00:00,2024-07-25T17:00:00+02:00,2024-07-25,6340.5,7327.342101998215,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T16:00:00+00:00,2024-07-25 17:00:00+00:00,2024-07-25T18:00:00+02:00,2024-07-25,6696.5,7327.342101998214,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T17:00:00+00:00,2024-07-25 18:00:00+00:00,2024-07-25T19:00:00+02:00,2024-07-25,6868.25,7327.342101998214,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T18:00:00+00:00,2024-07-25 19:00:00+00:00,2024-07-25T20:00:00+02:00,2024-07-25,6719.5,7327.342101998214,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T19:00:00+00:00,2024-07-25 20:00:00+00:00,2024-07-25T21:00:00+02:00,2024-07-25,6436.25,7327.342101998214,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T20:00:00+00:00,2024-07-25 21:00:00+00:00,2024-07-25T22:00:00+02:00,2024-07-25,6107.0,7327.342101998214,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q2,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T21:00:00+00:00,2024-07-25 22:00:00+00:00,2024-07-25T23:00:00+02:00,2024-07-25,5587.25,7327.342101998214,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24 07:00:00+00:00,2024-07-24T08:00:00+02:00,2024-07-24,7358.0,7335.805482288066,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T07:00:00+00:00,2024-07-24 08:00:00+00:00,2024-07-24T09:00:00+02:00,2024-07-24,7380.25,7290.049569811616,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T08:00:00+00:00,2024-07-24 09:00:00+00:00,2024-07-24T10:00:00+02:00,2024-07-24,7396.5,7247.521933804938,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T09:00:00+00:00,2024-07-24 10:00:00+00:00,2024-07-24T11:00:00+02:00,2024-07-24,7398.75,7238.940175412456,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T10:00:00+00:00,2024-07-24 11:00:00+00:00,2024-07-24T12:00:00+02:00,2024-07-24,7162.5,7237.208440850597,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T11:00:00+00:00,2024-07-24 12:00:00+00:00,2024-07-24T13:00:00+02:00,2024-07-24,6750.75,7236.858989787588,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T12:00:00+00:00,2024-07-24 13:00:00+00:00,2024-07-24T14:00:00+02:00,2024-07-24,6624.5,7236.78847318064,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T13:00:00+00:00,2024-07-24 14:00:00+00:00,2024-07-24T15:00:00+02:00,2024-07-24,6461.0,7236.774243457563,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T14:00:00+00:00,2024-07-24 15:00:00+00:00,2024-07-24T16:00:00+02:00,2024-07-24,6416.5,7236.771372006034,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T15:00:00+00:00,2024-07-24 16:00:00+00:00,2024-07-24T17:00:00+02:00,2024-07-24,6571.25,7236.770792568624,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T16:00:00+00:00,2024-07-24 17:00:00+00:00,2024-07-24T18:00:00+02:00,2024-07-24,6759.75,7236.770675642495,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T17:00:00+00:00,2024-07-24 18:00:00+00:00,2024-07-24T19:00:00+02:00,2024-07-24,6938.0,7236.770652047678,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T18:00:00+00:00,2024-07-24 19:00:00+00:00,2024-07-24T20:00:00+02:00,2024-07-24,6814.5,7236.77064728642,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T19:00:00+00:00,2024-07-24 20:00:00+00:00,2024-07-24T21:00:00+02:00,2024-07-24,6585.0,7236.770646325634,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T20:00:00+00:00,2024-07-24 21:00:00+00:00,2024-07-24T22:00:00+02:00,2024-07-24,6239.25,7236.770646131755,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T21:00:00+00:00,2024-07-24 22:00:00+00:00,2024-07-24T23:00:00+02:00,2024-07-24,5699.0,7236.770646092631,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T22:00:00+00:00,2024-07-24 23:00:00+00:00,2024-07-25T00:00:00+02:00,2024-07-25,5389.75,7236.770646084737,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T23:00:00+00:00,2024-07-25 00:00:00+00:00,2024-07-25T01:00:00+02:00,2024-07-25,5075.25,7236.770646083143,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T00:00:00+00:00,2024-07-25 01:00:00+00:00,2024-07-25T02:00:00+02:00,2024-07-25,4961.5,7236.770646082822,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T01:00:00+00:00,2024-07-25 02:00:00+00:00,2024-07-25T03:00:00+02:00,2024-07-25,4857.0,7236.770646082758,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T02:00:00+00:00,2024-07-25 03:00:00+00:00,2024-07-25T04:00:00+02:00,2024-07-25,4957.25,7236.770646082745,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T03:00:00+00:00,2024-07-25 04:00:00+00:00,2024-07-25T05:00:00+02:00,2024-07-25,5464.5,7236.770646082742,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T04:00:00+00:00,2024-07-25 05:00:00+00:00,2024-07-25T06:00:00+02:00,2024-07-25,6251.0,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T05:00:00+00:00,2024-07-25 06:00:00+00:00,2024-07-25T07:00:00+02:00,2024-07-25,6757.0,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T06:00:00+00:00,2024-07-25 07:00:00+00:00,2024-07-25T08:00:00+02:00,2024-07-25,6981.75,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T07:00:00+00:00,2024-07-25 08:00:00+00:00,2024-07-25T09:00:00+02:00,2024-07-25,6944.0,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T08:00:00+00:00,2024-07-25 09:00:00+00:00,2024-07-25T10:00:00+02:00,2024-07-25,7023.75,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T09:00:00+00:00,2024-07-25 10:00:00+00:00,2024-07-25T11:00:00+02:00,2024-07-25,7090.5,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T10:00:00+00:00,2024-07-25 11:00:00+00:00,2024-07-25T12:00:00+02:00,2024-07-25,6808.0,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T11:00:00+00:00,2024-07-25 12:00:00+00:00,2024-07-25T13:00:00+02:00,2024-07-25,6669.25,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T12:00:00+00:00,2024-07-25 13:00:00+00:00,2024-07-25T14:00:00+02:00,2024-07-25,6425.5,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T13:00:00+00:00,2024-07-25 14:00:00+00:00,2024-07-25T15:00:00+02:00,2024-07-25,6289.5,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T14:00:00+00:00,2024-07-25 15:00:00+00:00,2024-07-25T16:00:00+02:00,2024-07-25,6222.25,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T15:00:00+00:00,2024-07-25 16:00:00+00:00,2024-07-25T17:00:00+02:00,2024-07-25,6340.5,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T16:00:00+00:00,2024-07-25 17:00:00+00:00,2024-07-25T18:00:00+02:00,2024-07-25,6696.5,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T17:00:00+00:00,2024-07-25 18:00:00+00:00,2024-07-25T19:00:00+02:00,2024-07-25,6868.25,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T18:00:00+00:00,2024-07-25 19:00:00+00:00,2024-07-25T20:00:00+02:00,2024-07-25,6719.5,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T19:00:00+00:00,2024-07-25 20:00:00+00:00,2024-07-25T21:00:00+02:00,2024-07-25,6436.25,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T20:00:00+00:00,2024-07-25 21:00:00+00:00,2024-07-25T22:00:00+02:00,2024-07-25,6107.0,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p1_d1_q3,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T21:00:00+00:00,2024-07-25 22:00:00+00:00,2024-07-25T23:00:00+02:00,2024-07-25,5587.25,7236.770646082741,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24 07:00:00+00:00,2024-07-24T08:00:00+02:00,2024-07-24,7358.0,7404.130333644447,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T07:00:00+00:00,2024-07-24 08:00:00+00:00,2024-07-24T09:00:00+02:00,2024-07-24,7380.25,7461.683821907943,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T08:00:00+00:00,2024-07-24 09:00:00+00:00,2024-07-24T10:00:00+02:00,2024-07-24,7396.5,7301.693382104471,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T09:00:00+00:00,2024-07-24 10:00:00+00:00,2024-07-24T11:00:00+02:00,2024-07-24,7398.75,7014.601978552216,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T10:00:00+00:00,2024-07-24 11:00:00+00:00,2024-07-24T12:00:00+02:00,2024-07-24,7162.5,6696.851275158126,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T11:00:00+00:00,2024-07-24 12:00:00+00:00,2024-07-24T13:00:00+02:00,2024-07-24,6750.75,6427.663697464554,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T12:00:00+00:00,2024-07-24 13:00:00+00:00,2024-07-24T14:00:00+02:00,2024-07-24,6624.5,6255.509645950255,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T13:00:00+00:00,2024-07-24 14:00:00+00:00,2024-07-24T15:00:00+02:00,2024-07-24,6461.0,6194.884690622963,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T14:00:00+00:00,2024-07-24 15:00:00+00:00,2024-07-24T16:00:00+02:00,2024-07-24,6416.5,6231.543606572637,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T15:00:00+00:00,2024-07-24 16:00:00+00:00,2024-07-24T17:00:00+02:00,2024-07-24,6571.25,6332.897268286043,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T16:00:00+00:00,2024-07-24 17:00:00+00:00,2024-07-24T18:00:00+02:00,2024-07-24,6759.75,6459.939745767147,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T17:00:00+00:00,2024-07-24 18:00:00+00:00,2024-07-24T19:00:00+02:00,2024-07-24,6938.0,6577.637013827658,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T18:00:00+00:00,2024-07-24 19:00:00+00:00,2024-07-24T20:00:00+02:00,2024-07-24,6814.5,6661.822669504645,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T19:00:00+00:00,2024-07-24 20:00:00+00:00,2024-07-24T21:00:00+02:00,2024-07-24,6585.0,6701.92154376113,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T20:00:00+00:00,2024-07-24 21:00:00+00:00,2024-07-24T22:00:00+02:00,2024-07-24,6239.25,6699.931469193557,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T21:00:00+00:00,2024-07-24 22:00:00+00:00,2024-07-24T23:00:00+02:00,2024-07-24,5699.0,6666.828459018415,True,,,arima_forecast,False,False,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T22:00:00+00:00,2024-07-24 23:00:00+00:00,2024-07-25T00:00:00+02:00,2024-07-25,5389.75,6617.849298397227,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-24T23:00:00+00:00,2024-07-25 00:00:00+00:00,2024-07-25T01:00:00+02:00,2024-07-25,5075.25,6567.994646931418,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T00:00:00+00:00,2024-07-25 01:00:00+00:00,2024-07-25T02:00:00+02:00,2024-07-25,4961.5,6528.710140234209,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T01:00:00+00:00,2024-07-25 02:00:00+00:00,2024-07-25T03:00:00+02:00,2024-07-25,4857.0,6506.198207595962,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T02:00:00+00:00,2024-07-25 03:00:00+00:00,2024-07-25T04:00:00+02:00,2024-07-25,4957.25,6501.332865958809,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T03:00:00+00:00,2024-07-25 04:00:00+00:00,2024-07-25T05:00:00+02:00,2024-07-25,5464.5,6510.795718806248,False,,,arima_forecast,True,True,completed,0
Austria,enhanced_arima,2024-07-25,ordinary,enhanced_ordinary_arima_p2_d1_q1,2024-07-24T08:00:00+02:00,2024-07-24T06:00:00+00:00,2024-07-24T06:00:00+00:00,2024-07-25T04:00:00+00:00,2024-07-25 05:00:00+00:00,2024-07-25T06:00:00+02:00,2024-07-25,6251.0,6528.871882429604,False,,,arima_forecast,True,True,completed,0
