country,target_date,branch,specification_id,diagnostic,lag,value,threshold,flagged
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,9,0.0901636589099603,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,ljung_box_pvalue,24,3.0249905801248285e-23,0.01,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,ljung_box_pvalue,48,2.468298528757047e-35,0.01,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,ljung_box_statistic,24,159.24256328406665,0.01,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,ljung_box_statistic,48,278.05827766046406,0.01,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,1,0.1176305892581421,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,10,-0.0242227164850883,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,11,-0.0666166552168979,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,12,-0.240527539227488,0.2089411904164221,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,13,-0.1117088761583242,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,14,-0.0436180132504665,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,15,0.1857735071345247,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,16,0.0027662525236114,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,17,0.0806015654727395,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,18,-0.0956975311355889,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,19,-0.0972566689022299,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,2,0.1601082428266617,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,20,-0.1532235506478767,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,21,-0.1357993077220813,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,22,0.1608891520737561,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,23,0.1336282698006885,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,24,0.7223856183721866,0.2089411904164221,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,25,0.1062473666257717,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,26,0.1189987131208415,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,27,-0.1350583872028636,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,28,-0.1284977611099249,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,29,-0.1163284168622627,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,3,-0.1669134603741587,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p2_d1_q1,residual_acf,30,-0.0983508511358624,0.2089411904164221,False
